"","Sim","trued_N_01","trued_N_01_nsl","trued_C_00","trued_C_00_nsl","trued_A_10","trued_A_10_nsl","trued_AC_sp","trued_AC_sp_nsl","AACE","AACE_se","AACE_CI_l","AACE_CI_u","AACE.adj","AACE.adj_se","AACE.adj_CI_l","AACE.adj_CI_u","CACE","CACE_se","CACE_CI_l","CACE_CI_u","CACE.adj","CACE.adj_se","CACE.adj_CI_l","CACE.adj_CI_u","NACE","NACE_se","NACE_bs_CI_l","NACE_bs_CI_u","NACE.adj","NACE.adj_se","NACE.adj_CI_l","NACE.adj_CI_u","CAACE","CAACE_se","CAACE_CI_l","CAACE_CI_u","CAACE.adj","CAACE.adj_se","CAACE.adj_CI_l","CAACE.adj_CI_u","APCP","CPCP","NPCP"
"1",1,-0.181799410029499,NA,0.750575373993095,1.02144203851374,1.67436224489796,NA,1.03774781919112,NA,4.11241484592759,0.789096239085437,2.80646286253412,5.41195706408939,NA,NA,NA,NA,1.15276850377721,0.176760473071388,0.886676438843138,1.47354812741223,1.02080218405831,0.175132930669578,0.778698138083447,1.38783499746308,-0.8151532667592,1.09098505351886,-2.64264372688474,1.15692448297847,NA,NA,NA,NA,0.99714602920297,0.173785659507494,0.745336370502587,1.32586786431168,NA,NA,NA,NA,0.636180698328243,0.719594311861142,0.654333251702935
