"","Sim","trued_01","trued_11","trued_00","trued_10","trued_sp","adace_mean_starplusA","adace_se_starplusA","adace_res1_starplusA","adace_res0_starplusA","adace_se_res1_starplusA","adace_se_res0_starplusA","adace_mean_starplusB","adace_se_starplusB","adace_res1_starplusB","adace_res0_starplusB","adace_se_res1_starplusB","adace_se_res0_starplusB","adace_mean_plusplusA","adace_se_plusplusA","adace_res1_plusplusA","adace_res0_plusplusA","adace_se_res1_plusplusA","adace_se_res0_plusplusA","adace_mean_plusplusB","adace_se_plusplusB","adace_res1_plusplusB","adace_res0_plusplusB","adace_se_res1_plusplusB","adace_se_res0_plusplusB"
"1",1,-2.00480769230769,0.42921568627451,0.733096446700508,2.9721,1.4869696969697,1.41188614055872,0.331927866748025,2.09356643356643,0.681680293007712,0.245120939537273,0.259997329369754,1.00107155649809,0.343434431718459,2.09356643356643,1.09249487706834,0.245120939537273,0.262894988566637,0.997301665082716,0.350728859956226,2.12960766104957,1.13230599596685,0.259282430242413,0.269085650156507,0.776232842194381,0.363209541043989,2.3319039553014,1.55567111310702,0.257598349598724,0.268690943397279
"2",2,-1.95486111111111,-0.0122388059701493,0.73644513137558,2.48523636363636,1.25804772234273,0.935702517970306,0.191886549132554,2.2725641025641,1.3368615845938,0.147475154816105,0.142401074351953,0.788245123771945,0.195979752020005,2.2725641025641,1.48431897879216,0.147475154816105,0.154957959111693,0.815808745714959,0.211145865257766,2.45711938877037,1.64131064305541,0.16206805600806,0.144543409643088,0.520834862595522,0.205275819430234,2.4667869450954,1.94595208249988,0.153607352924747,0.142104531438434
"3",3,-1.78929824561404,-0.124233576642336,0.805109983079526,2.67594684385382,1.43641255605381,1.02995512200879,0.192258796404783,2.07327146171694,1.04331633970815,0.134402471236473,0.154595707025466,0.784726269627359,0.196605489173509,2.07327146171694,1.28854519208958,0.134402471236473,0.16101974203034,0.835825109767275,0.210459298012744,2.24756690401025,1.41174179424298,0.15082129140857,0.159303786809486,0.422253388382788,0.215092108081825,2.2949444892697,1.87269110088691,0.141080487837401,0.167346754296321
"4",4,-2.37011627906977,0.556776315789474,0.768327702702703,2.99950704225352,1.49167808219178,1.17897269691891,0.202519456757301,2.17968253968254,1.00070984276363,0.141650590337008,0.160189703846741,1.0422624178834,0.217867831921595,2.17968253968254,1.13742012179914,0.141650590337008,0.174017811488616,0.92725558016471,0.217427914823491,2.2904762746671,1.36322069450239,0.160829979843995,0.162400736050179,0.645170642830331,0.211705414058461,2.37913190058065,1.73396125775032,0.150622708371706,0.154426297190373
"5",5,-1.29186335403727,0.534466666666667,0.71822445561139,2.28931506849315,1.23426321709786,0.824491932563521,0.186932874071825,2.13226544622426,1.30777351366073,0.143697436397218,0.144299559701727,0.913046337219421,0.195219698355753,2.13226544622426,1.21921910900484,0.143697436397218,0.149738209769595,0.524355155131013,0.211357851605568,2.16266312368936,1.63830796855835,0.155542711483345,0.155628244589044,0.603745828533924,0.213786866691813,2.35998821440159,1.75624238586766,0.150818428677978,0.157778384596473
"6",6,-1.35855072463768,0.142567567567568,0.450095087163233,2.67314487632509,1.13841356673961,0.908322603616954,0.19140528776126,2.22782135076253,1.31949874714557,0.144963379120734,0.148363140644036,1.01858992302821,0.191301310223664,2.22782135076253,1.20923142773432,0.144963379120734,0.142275901211119,0.50839538821404,0.208623018405898,2.1472475173885,1.63885212917446,0.149520658681232,0.158144017543061,0.699205016521763,0.209410445650368,2.46209916346099,1.76289414693923,0.151912439442182,0.150068597768265
"7",7,-1.52062111801242,0.0477697841726619,0.518658940397351,3.04756756756757,1.35038888888889,1.17337572497825,0.188299140125288,2.37904444444444,1.20566871946619,0.13991441027864,0.140458909584085,1.02528762837581,0.188372341398313,2.37904444444444,1.35375681606864,0.13991441027864,0.147996778550748,0.957933098774032,0.205322986572009,2.44409855710847,1.48616545833444,0.155842853295282,0.143381923819652,0.72104892302631,0.199963534231198,2.54771756471372,1.82666864168741,0.143300882130131,0.143996125954417
"8",8,-1.82104294478528,1.00753731343284,0.633491803278688,2.64098976109215,1.28487264673311,0.943839952148335,0.197520124773643,2.16244444444444,1.21860449229611,0.13946775210616,0.154032541064365,0.994888191242708,0.1964410362407,2.16244444444444,1.16755625320174,0.13946775210616,0.153364571169254,0.644980077804299,0.209812895620304,2.10301085886859,1.45803078106429,0.148538996070483,0.157980597494817,0.745855194700573,0.207590477305807,2.32397109879854,1.57811590409797,0.144392064836306,0.153050030662079
"9",9,-2.33719512195122,0.635826771653543,0.735208012326656,2.74838461538462,1.31103410341034,1.0569366594541,0.18457278683948,2.36679738562091,1.30986072616682,0.138307366646469,0.140735076446119,1.01800364145686,0.189716755894734,2.36679738562091,1.34879374416406,0.138307366646469,0.151030408149689,0.803214275156094,0.203103493600721,2.35471163710557,1.55149736194947,0.148880412195237,0.147599993707224,0.786985227118469,0.20222324084745,2.5513331335152,1.76434790639673,0.146218362198932,0.144710132123552
"10",10,-2.13077419354839,0.0892805755395683,0.740947712418301,2.40333333333333,1.28039735099338,0.946603201837296,0.199394627988885,2.16068736141907,1.21408415958177,0.137172056901538,0.16258371796939,0.862633855860588,0.195287171772177,2.16068736141907,1.29805350555848,0.137172056901538,0.15747209737419,0.753542691999279,0.217139134581062,2.29859718883647,1.54505449683719,0.149726733453347,0.166130364544055,0.565008594297864,0.212900768807047,2.38702560218198,1.82201700788411,0.143687287518989,0.162333057839894
"11",11,-2.06172619047619,1.10092307692308,0.725295081967213,2.70852739726027,1.36731707317073,0.937054937414195,0.181710088372105,2.31901098901099,1.38195605159679,0.132576809769851,0.142502136549533,0.987922676659083,0.185379184878092,2.31901098901099,1.33108831235191,0.132576809769851,0.150734470521709,0.704648871324029,0.19816961385972,2.33943220457227,1.63478333324824,0.142486754060951,0.145779390671705,0.757180425525858,0.193994691746684,2.52813689127347,1.77095646574761,0.134786138662984,0.145444220935894
"12",12,-2.17094339622642,0.545579710144927,0.572644628099174,2.84657718120805,1.32306755260244,0.693109499563869,0.194173866000112,2.0746357615894,1.38152626202553,0.136563108335368,0.155274995267626,0.646120200149831,0.194259369207134,2.0746357615894,1.42851556143957,0.136563108335368,0.160301852479795,0.437145934538257,0.212274410651772,2.13646413844676,1.6993182039085,0.150401351907672,0.162935262601698,0.2368601127831,0.213996146412899,2.28392662429967,2.04706651151657,0.143522133991538,0.163997145007709
"13",13,-1.36573964497041,-0.516433566433566,0.765630114566285,2.12534296028881,1.18977477477477,1.11208128369986,0.191359082378678,2.34172018348624,1.22963889978637,0.140268374455081,0.149369591536174,1.08818702686629,0.198587213649017,2.34172018348624,1.25353315661995,0.140268374455081,0.157247696065314,0.732094718383789,0.209778566835674,2.28262227959393,1.55052756121014,0.150051514287103,0.155867439865282,0.866733653317462,0.205728106544371,2.55801348944586,1.6912798361284,0.14632490330333,0.150899930327153
"14",14,-1.62645833333333,0.908507462686567,0.701190082644628,2.82237918215613,1.35405034324943,1.17665463242461,0.19945061095767,2.12959090909091,0.952936276666297,0.140830727802862,0.160919545032724,1.04205531336359,0.19835341781409,2.12959090909091,1.08753559572732,0.140830727802862,0.15337104998282,0.862160969978367,0.220784306936526,2.21887390720114,1.35671293722277,0.157114439058861,0.165064529827454,0.796235889265211,0.214453210217359,2.3574493214189,1.56121343215369,0.148355954745036,0.16070312148944
"15",15,-1.61563291139241,0.342377049180328,0.834621329211746,2.77556776556777,1.41057608695652,1.26611248285898,0.192773024525255,2.42128035320088,1.1551678703419,0.143129982469459,0.151788843215121,1.17782466762404,0.197106692901384,2.42128035320088,1.24345568557684,0.143129982469459,0.152545110153186,0.985931974319351,0.20943530426049,2.49320151400573,1.50726953968638,0.150599498412289,0.155661762772153,0.909701091627143,0.209079482596614,2.64624735401549,1.73654626238835,0.149279513402183,0.153003957002511
"16",16,-1.73588607594937,0.655,0.659885993485342,2.94568027210884,1.4,1.1921325648529,0.189025530491681,2.3835010940919,1.19136852923901,0.13944517200311,0.147210854703929,1.16851506505999,0.190473875397235,2.3835010940919,1.21498602903192,0.13944517200311,0.147369131685152,0.965220696707821,0.208396973873175,2.46567161453483,1.50045091782701,0.153210738776941,0.151403810863066,0.916287282813319,0.206090367369791,2.61446227424493,1.69817499143161,0.148805788306978,0.148879974877063
