"","Sim","trued_N_01","trued_N_01_nsl","trued_C_00","trued_C_00_nsl","trued_A_10","trued_A_10_nsl","trued_AC_sp","trued_AC_sp_nsl","AACE","AACE_se","AACE_CI_l","AACE_CI_u","AACE.adj","AACE.adj_se","AACE.adj_CI_l","AACE.adj_CI_u","CACE","CACE_se","CACE_CI_l","CACE_CI_u","CACE.adj","CACE.adj_se","CACE.adj_CI_l","CACE.adj_CI_u","NACE","NACE_se","NACE_bs_CI_l","NACE_bs_CI_u","NACE.adj","NACE.adj_se","NACE.adj_CI_l","NACE.adj_CI_u","CAACE","CAACE_se","CAACE_CI_l","CAACE_CI_u","CAACE.adj","CAACE.adj_se","CAACE.adj_CI_l","CAACE.adj_CI_u","APCP","CPCP","NPCP"
"1",1,-0.948744769874477,-1.14558271466592,-0.0625719424460432,-0.0106694365704967,0.78945945945946,0.315951812977099,0.208196319018405,0.0903533436939054,0.498823830703717,0.293289284772115,0.16604706584244,0.839423610292592,0.62457679245957,0.238514058991997,0.291942011237644,0.874762300891162,-0.0880043659923038,0.327989157920008,-0.468977775200208,0.215820803279737,-0.0413287840958745,0.401215951705517,-0.52649479510653,0.468758504868972,-1.6111465502662,0.353020124882349,-1.87967418025005,-1.07114501198371,-1.29887139504052,0.518627067005504,-1.86476360920612,-0.681689023147993,-0.0672528447033059,0.205478037322847,-0.292549961570843,0.14246481143221,0.155798142452468,0.345144442439145,-0.282922492348083,0.572366393863918,0.653284980456325,0.709277311357314,0.618270440325039
"2",2,-0.606544117647059,-0.619392361111111,-0.204496268656716,-0.0792279386142203,0.867854406130268,0.201587758458647,0.146675031367629,0.00831908993508534,0.608923815027958,0.92846829452144,-0.251003189986147,1.93017725698324,0.645703936397323,0.817219398750694,-0.181969508254796,1.79074153800826,-0.00260974555139932,0.400425691834659,-0.495609024332665,0.44853374955636,0.0392008739740329,0.299738011429472,-0.401142814345167,0.30412387956998,-0.741358514661142,0.569803776428499,-1.57343482360582,-0.228288204491399,-0.810191539537901,0.731311054428482,-1.77299760071244,-0.182948825047484,0.156720528949389,0.560343551251902,-0.447078510214058,0.770151264315556,0.190068733887572,0.398384822387871,-0.275706840808558,0.640376572697287,0.694290391819256,0.607418856108363,0.751843335509292
"3",3,-0.616074074074074,-1.0870256916996,0.188189964157706,0.00283154121863793,0.647372881355932,0.152629608294931,0.324672544080605,0.0689498835460389,0.569403769821717,0.656616257536885,-0.188159777787548,1.36728942411958,0.754153758335382,0.768794454985029,-0.020413456197657,1.72959669977826,-0.488247890661754,0.324889857450112,-0.848946395704979,-0.0996180121460201,-0.450872851406174,0.35740691130597,-0.794074627551019,0.0366339373844342,-0.46323558662215,0.592579904359085,-1.10064831182867,0.341469443923327,-0.296452717966791,0.444029201670839,-0.85065994441052,0.245801270900928,-0.377239228155331,0.302734602840916,-0.819587841921991,-0.0671371143549367,-0.191337544032737,0.400910657418573,-0.614675157518217,0.363670528296265,0.61419593733648,0.686814580480548,0.673946711657344
"4",4,-0.694141791044776,-0.289796875,-0.0279005524861878,-0.175026474421636,1.05863117870722,1.32156235431235,0.326637717121588,0.350290098711151,1.74082068274432,0.463217181908015,1.06942571370113,2.18802983379925,1.80856527299789,0.535793014277119,0.985787203918461,2.22407267799784,0.237985773429575,0.466088403036646,-0.394873466023535,0.743456458841045,0.317923112321268,0.305522120534064,-0.0648944105421317,0.61450828789488,-1.07997915039999,0.837416276572366,-2.00239552370437,0.075993875112624,-1.03201495673058,0.875843202249467,-1.98199540604835,0.162529436987113,0.666286638714244,0.296581925873539,0.254785835628361,0.973420157653088,0.765808153696907,0.208233911560252,0.560039056321544,0.996467917817572,0.748301315958087,0.593891609263923,0.737054913347601
"5",5,-0.47916,-0.206852564102564,0.0770609318996416,0.0630005010470598,0.657927272727273,-0.0341823298290326,0.268823529411765,0.0210121662918756,-0.117182931061692,0.543185567213589,-0.758217703102336,0.422230968469845,-0.167602527207049,0.400549433239754,-0.687416413105245,0.196380356495802,-0.113850543817654,0.485599470992153,-0.671809668122719,0.390475520722858,-0.251712544655186,0.247697907884216,-0.497690987827669,0.0421232865545242,-0.372887228706389,0.35201559508135,-0.687683151887406,0.157151022451945,-0.479155853470672,0.317851156326691,-0.920884129816497,-0.12873767873065,-0.230876892232207,0.396403241112701,-0.74417353117517,0.200058802951216,-0.217461150040723,0.198393030620413,-0.452188154662111,0.00469824663182465,0.646887599386545,0.692569645278754,0.681683536657606
"6",6,-0.466447876447876,-0.526330351818724,-0.345018115942029,-0.0616213111507229,0.996947791164659,0.667951587714732,0.072147315855181,0.101519867756222,0.841435867841334,0.579056804045448,-0.00681936796764988,1.42391425800442,0.975534929957037,0.588913950475929,0.119180861756019,1.58422864129311,-0.280660951936177,0.392367155584543,-0.666476680800095,0.298535360395661,-0.230336166628386,0.470302205877616,-0.661346258147051,0.40455638679908,-0.999000937414191,0.620160633260699,-1.68273710302815,-0.307805625210974,-0.940428141853973,0.61600644724156,-1.69302111945542,-0.329094711464377,-0.125202943979115,0.417105290167645,-0.449984769448773,0.515675708250298,0.0436049916068629,0.442779203585054,-0.295432811209427,0.717296318869503,0.664171949374431,0.68314242946171,0.677977288162862
"7",7,-1.11261538461538,-0.474780060387188,-0.00836996336996342,-0.221025331239177,1.05770114942529,1.4195507674144,0.336418835192069,0.277015049140049,0.386617891023787,0.412914136881696,-0.194509193591335,0.797992642445882,0.671635418046983,0.530949350512654,0.157773818787437,1.33284173156512,-0.49024416199382,0.410824781868961,-0.810048063361904,0.142437697790975,-0.250183440737364,0.409779955118641,-0.625919494459618,0.361081111896619,-1.5636583554638,0.887894820605421,-2.82344456247117,-0.695325002065202,-1.4058710877686,0.783427142654633,-2.23585069006772,-0.526848123766751,-0.310998080745059,0.33541130669226,-0.675450841978675,0.166656311903601,-0.0697226625923248,0.365302711179012,-0.450170239025216,0.408230452944922,0.636656867993757,0.693614147107095,0.652674609522783
"8",8,-0.756880341880342,-0.362489562733465,-0.00183098591549295,-0.114552645935625,0.840073800738007,0.916564748201439,0.270107270560191,0.225541942742843,0.663854650848813,0.505654539559911,0.218935861816538,1.43049847599631,0.641853654428866,0.645485651330989,0.013527946171012,1.58525318869033,-0.145528355269145,0.365345311907769,-0.60415481676439,0.16225040767939,-0.302214873164325,0.438493817942424,-0.901966806518606,0.0363961221613998,-0.953227633878554,1.08684149923315,-2.62454683623026,-0.0763569927276638,-1.08958634889706,1.11032145234175,-2.77685849564621,-0.114552336299763,0.0307860264209808,0.368872215134604,-0.401173937906363,0.453139116371321,-0.0676636470246147,0.387210088842479,-0.496593790604074,0.355558221379631,0.649517704821348,0.670659121525018,0.696557176391785
"9",9,-0.189912663755459,-0.332613076923077,-0.210764119601329,-0.0637955849889624,0.621598360655738,0.670784632034632,0.0293026004728132,0.127861393226254,1.22510245556375,0.905004327169763,0.0369088850291251,2.23052946462966,1.19376306814855,0.865204593273441,0.0211317861768411,2.13727471652662,-0.0295751605012362,0.290122375558138,-0.466195359252994,0.190806590365488,-0.0210866418534465,0.301678177904455,-0.425403330424514,0.291759156168622,-1.04153052577245,0.582728509308688,-1.73087154839851,-0.286572355999858,-1.10038352636053,0.508098199619888,-1.51844726456788,-0.483028228593241,0.226752831020026,0.392759759689782,-0.386355069265543,0.501100400923715,0.256864142082602,0.36233713919585,-0.308422670204114,0.495127746711787,0.595499202352006,0.732598715203925,0.59767379052866
"10",10,-1.0444128113879,-1.18263742393509,-0.0784476534296029,-0.323612208961064,0.626652719665272,1.33370308123249,0.1340605296343,0.166904034618811,1.20315510320985,0.700192066935047,0.266020612160672,2.03676719003274,1.33341646110289,0.668669203688957,0.545221850944287,2.21807249715674,0.096090677015838,0.305598350173482,-0.229193574221842,0.474318606251618,0.191455414142668,0.361931423717197,-0.264518711543012,0.661635702885356,-1.23826610343325,0.478986842524805,-1.81933423449214,-0.659703740550347,-1.26177600635823,0.420898409021901,-1.69909351725425,-0.694969642583979,0.310154805649581,0.381151478697588,-0.0717389086764646,0.791163090557041,0.457011868030126,0.448334202107034,-0.0460612305787493,1.07812792329067,0.640861179842805,0.688161106433793,0.661112503724296
