"","Sim","trued_H_01","trued_D_11","trued_I_00","trued_B_10","trued_IB_sp","ITT_H","ITT_D","ITT_I","ITT_B","ITT_IB","ITT_se_H","ITT_se_D","ITT_se_I","ITT_se_B","ITT_se_IB","ITT_lb_H","ITT_lb_D","ITT_lb_I","ITT_lb_B","ITT_lb_IB","ITT_ub_H","ITT_ub_D","ITT_ub_I","ITT_ub_B","ITT_ub_IB","ITT_pvalue_H","ITT_pvalue_D","ITT_pvalue_I","ITT_pvalue_B","ITT_pvalue_IB","delta_H","delta_D","delta_I","delta_B","delta_IB","delta_se_H","delta_se_D","delta_se_I","delta_se_B","delta_se_IB","delta_lb_H","delta_lb_D","delta_lb_I","delta_lb_B","delta_lb_IB","delta_ub_H","delta_ub_D","delta_ub_I","delta_ub_B","delta_ub_IB","delta_pvalue_H","delta_pvalue_D","delta_pvalue_I","delta_pvalue_B","delta_pvalue_IB","PCP_H","PCP_D","PCP_I","PCP_B","nH","nD","nI","nB","nIB"
"11",11,-2.06172619047619,1.10092307692308,0.725295081967213,2.70852739726027,1.36731707317073,-0.215007078364713,0.813923779798976,0.797282887131443,1.87501659626694,1.17060488731176,0.219399366463504,0.369753898878684,0.119565751794604,0.178530461094895,0.101466373758733,-0.645021934864085,0.0892194548534901,0.562938319829564,1.52510332237761,0.971734449102762,0.21500777813466,1.53862810474446,1.03162745443332,2.22492987015626,1.36947532552075,0.32709579489965,0.0277177544471103,2.59040566774615e-11,0,0,-1.85717186915163,1.25328684650891,0.803629717311725,2.70585506809311,1.43838958058543,0.179783934986641,0.268483013855218,0.106770408615195,0.151440069364166,0.0920975102585559,-2.20954190672434,0.727069808891911,0.594363561811318,2.4090379863231,1.25788177741285,-1.50480183157893,1.7795038841259,1.01289587281213,3.00267214986312,1.61889738375801,0,3.04101044967808e-06,5.19584375524573e-14,0,0,0.20626856669964,0.0997294308074343,0.505768117045421,0.347281508224435,168,130,610,292,902
"12",12,-2.17094339622642,0.545579710144927,0.572644628099174,2.84657718120805,1.32306755260244,-0.717761583305711,0.1989860100842,0.279883279002802,1.25306831075445,0.67542401890361,0.226813530716575,0.350436943908621,0.136492976542287,0.175830524177768,0.10934881046606,-1.16230793471657,-0.487857778828979,0.0123619608372497,0.908446815983225,0.461104288637835,-0.273215231894854,0.88582979899738,0.547404597168354,1.59768980552567,0.889743749169385,0.00155325737949252,0.570155444993475,0.0403124995360332,1.0289546992226e-12,6.54203358152472e-10,-2.40727447661471,0.368403697955449,0.242052216491131,2.8464479922588,1.14518946131379,0.184593841121177,0.257613682043593,0.119751959627638,0.149422411318854,0.0984717415711997,-2.76907175698013,-0.136509840774747,0.00734268854286679,2.55358544759071,0.952188394339303,-2.04547719624929,0.873317236685644,0.476761744439395,3.13931053692688,1.33819052828828,0,0.152699046405363,0.043250809449823,0,0,0.175421451305799,0.152358598124773,0.495756335931393,0.249200252172848,159,138,605,298,903
"13",13,-1.36573964497041,-0.516433566433566,0.765630114566285,2.12534296028881,1.18977477477477,-0.286774961050469,0.152194567676207,0.91997796471163,1.4325440034139,1.13292276815482,0.215854310417465,0.309290214246258,0.133033895760634,0.174829348052199,0.107050130869236,-0.709841635376429,-0.454003113017136,0.659236320297731,1.08988477779097,0.923108367110821,0.136291713275491,0.75839224836955,1.18071960912553,1.77520322903683,1.34273716919882,0.183993851486516,0.622664986552791,4.66660043940692e-12,2.22044604925031e-16,0,-1.42387330890463,-0.531043346926343,1.02196831772153,2.20035109387853,1.43843036491491,0.17721621636385,0.235392683362458,0.117191332795337,0.148712274589996,0.0966266405048415,-1.77121071045423,-0.992404528541002,0.792277526142425,1.90888039162311,1.24904562957832,-1.07653590735503,-0.0696821653116843,1.25165910930064,2.49182179613395,1.6278151002515,8.88178419700125e-16,0.0240713087082197,0,0,0,0.18728061216423,0.143653753553154,0.436860720973104,0.317150388575707,169,143,611,277,888
"14",14,-1.62645833333333,0.908507462686567,0.701190082644628,2.82237918215613,1.35405034324943,-0.969281319761581,0.682032109110984,0.747983728393584,2.35112047823945,1.33401629973275,0.226747402505977,0.363925720004145,0.138344340928388,0.175257536598138,0.111634515526626,-1.4136980622613,-0.0312491951449472,0.476833802709014,2.00762201848789,1.11521666986899,-0.524864577261858,1.39531341336692,1.01913365407815,2.69461893799101,1.55281592959652,1.91378926950314e-05,0.0609170533351959,6.42033202158387e-08,0,0,-1.66181526780011,1.10842783043193,0.776542070279856,2.89198618900188,1.51766705064845,0.184652301700168,0.265749336196589,0.121402679953808,0.1490327159515,0.100386908687926,-2.02372712879487,0.58756870257119,0.53859718994375,2.59988743321875,1.32091232510081,-1.29990340680536,1.62928695829267,1.01448695061596,3.184084944785,1.7144217761961,0,3.03329229863758e-05,1.59066093630145e-10,0,0,0.396412770909935,0.00310512529963436,0.34290443349225,0.450913898580724,192,134,605,269,874
"15",15,-1.61563291139241,0.342377049180328,0.834621329211746,2.77556776556777,1.41057608695652,-0.956320689573017,0.545726922208168,0.822862435777395,2.30252207961964,1.33433990526423,0.225845258696605,0.397400279093238,0.13116197819108,0.185536172592684,0.109866861748288,-1.39896926269749,-0.233163312260744,0.565789682381851,1.93887786350857,1.11900481314315,-0.513672116448539,1.32461715667708,1.07993518917294,2.66616629573071,1.54967499738532,2.29155839970296e-05,0.169676995313504,3.52713858120524e-10,0,0,-1.84203507711703,0.464481658838738,0.878817575346824,2.87858749433529,1.53939546290446,0.184062526171284,0.283411960393296,0.11591730114454,0.156443766258493,0.0989700904393217,-2.20279099931621,-0.0909955763200134,0.651623839918443,2.57196334686285,1.34541765009672,-1.48127915491785,1.01995889399749,1.10601131077521,3.18521164180774,1.7333732757122,0,0.10123570690816,3.41948691584548e-14,0,0,0.390634453817567,0.0070642420436372,0.404992565410014,0.46298247456061,158,122,647,273,920
"16",16,-1.73588607594937,0.655,0.659885993485342,2.94568027210884,1.4,-1.12721880316454,0.945573485229424,0.916054967863743,2.95489588394227,1.76459180963465,0.21949205303507,0.367168258917788,0.15520263450041,0.172298383399307,0.119253122917732,-1.55741532200603,0.225936921484281,0.611863393937205,2.61719725788515,1.53085998367197,-0.697022284323044,1.66521004897457,1.22024654179028,3.29259450999939,1.99832363559734,2.81276521185703e-07,0.010014917911213,3.58434126823681e-09,0,0,-1.61984484704121,0.719528865481103,0.897353611418145,3.3684875504886,1.85571897223014,0.17960242532706,0.267028025580005,0.133351885121443,0.14686108124903,0.106303245660454,-1.97185913221829,0.196163552481452,0.635988719309594,3.08064512050989,1.64736843929593,-1.26783056186413,1.24289417848075,1.1587185035267,3.65632998046731,2.06406950516434,0,0.00704770190209469,1.70579106395508e-11,0,0,0.377248038356597,0.00839966358270963,0.254132232871248,0.493014441817505,158,134,614,294,908
"17",17,-1.9625730994152,0.162116788321168,0.612337228714524,2.90569965870307,1.36565022421525,-1.31484195249703,0.528413987447198,0.717783120156982,2.55652974322741,1.45800111400682,0.221942968848885,0.375590552593839,0.138548191863273,0.158556980654844,0.108531098634431,-1.74984217806274,-0.207729968570222,0.44623365398182,2.24576377164651,1.24528406948077,-0.879841726931321,1.26455794346462,0.989332586332143,2.86729571480832,1.67071815853286,3.13757531067438e-09,0.159460487098995,2.20999151645529e-07,0,0,-2.03102457893552,0.128751386007094,0.732682322573254,3.01534025670684,1.61194648389724,0.181355708214044,0.271366783926078,0.121203913448321,0.136782252474068,0.0977663067173166,-2.3864752354258,-0.403117737088483,0.495127017429235,2.7472519681334,1.4203280438298,-1.67557392244524,0.66062050910267,0.970237627717272,3.28342854528027,1.80356492396468,0,0.635175326540982,1.49374335123298e-09,0,0,0.387178121427389,0.000554880685602423,0.301328583676709,0.478914020615734,171,137,599,293,892
"18",18,-1.7606875,0.326204379562044,0.426797385620915,2.49292096219931,1.09262458471761,-0.497742047876356,0.412627561021117,0.766986959986482,1.84332564705003,1.17682341895969,0.245671951312433,0.350096760465361,0.130785520095074,0.165507169162799,0.104633971831641,-0.979250224460403,-0.273549480595136,0.510652050900799,1.51893755630776,0.971744602610293,-0.016233871292309,1.09880460263737,1.02332186907217,2.16771373779229,1.38190223530908,0.0427603322400352,0.238553487160951,4.50586135070097e-09,0,0,-1.64930858378584,0.186121717733402,0.674674031573078,2.61900295629211,1.41985736395438,0.197033524849132,0.258286401918994,0.115615132519955,0.141965206359239,0.0946933857888621,-2.03548719623711,-0.320110327724263,0.44807253576614,2.3407562647702,1.23426173823405,-1.26312997133456,0.692353763191068,0.901275527380016,2.89724964781401,1.60545298967471,0,0.471154375472568,5.36241384629932e-09,0,0,0.238006556084059,0.0899579206072993,0.457300774924538,0.408042749641771,160,137,612,291,903
"19",19,-1.423,0.623472222222222,0.46875,2.6397602739726,1.16081877729258,-0.138076989735644,0.786337406626301,0.609934819269804,1.50592050218278,0.954427058976031,0.2395496466817,0.340654171263966,0.126468505133265,0.167793505280702,0.10259464176871,-0.607585669741072,0.118667499765588,0.362061104029985,1.17705127499287,0.753345256102571,0.331431690269783,1.45400731348701,0.857808534509623,1.83478972937268,1.15550886184949,0.56434322690325,0.0209815781618796,1.41542786935567e-06,0,0,-1.37048181609635,0.755231751862465,0.417128999577317,2.50947517648638,1.19836215004661,0.193048614226028,0.252984412551279,0.112234630358436,0.143626136729634,0.0930289978571625,-1.74885014724473,0.259391414611935,0.197153166256616,2.22797312125767,1.01602866472872,-0.992113484947967,1.25107208911299,0.637104832898018,2.79097723171509,1.3806956353645,1.2552181516412e-12,0.00283309903373552,0.000201937598038215,0,0,0.170010247631208,0.129816619524361,0.511871883505896,0.331202286319936,140,144,624,292,916
"20",20,-2.0514201183432,0.335820895522388,0.859080267558528,2.83006688963211,1.51607580824972,-0.469026583652991,0.519921673314144,0.871725843425355,1.96344319698903,1.27164461585778,0.224583268075812,0.368277145350388,0.127427863283958,0.178400831528714,0.105790012472732,-0.909201700611886,-0.201888267901839,0.621971820761902,1.61378399238075,1.06430000148718,-0.0288514666940962,1.24173161453013,1.12147986608881,2.3131024015973,1.47898923022837,0.0367590038328534,0.158018456042542,7.86770648630863e-12,0,0,-2.00045770890096,0.275451967727587,0.914226537104376,2.93382523546212,1.71351030289813,0.183236193733353,0.267778402860641,0.112896640229924,0.151327838538484,0.0956135371087121,-2.35959404928254,-0.249384057716926,0.692953188278149,2.6372281220684,1.52611121373057,-1.64132136851939,0.800287993172099,1.1354998859306,3.23042234885584,1.90090939206569,0,0.303641165120884,5.55111512312578e-16,0,0,0.233899288160261,0.103577335936323,0.463970226843696,0.335072812897714,169,134,598,299,897
