"","Sim","trued_N_01","trued_N_01_nsl","trued_C_00","trued_C_00_nsl","trued_A_10","trued_A_10_nsl","trued_AC_sp","trued_AC_sp_nsl","AACE","AACE_se","AACE_CI_l","AACE_CI_u","AACE.adj","AACE.adj_se","AACE.adj_CI_l","AACE.adj_CI_u","CACE","CACE_se","CACE_CI_l","CACE_CI_u","CACE.adj","CACE.adj_se","CACE.adj_CI_l","CACE.adj_CI_u","NACE","NACE_se","NACE_bs_CI_l","NACE_bs_CI_u","NACE.adj","NACE.adj_se","NACE.adj_CI_l","NACE.adj_CI_u","CAACE","CAACE_se","CAACE_CI_l","CAACE_CI_u","CAACE.adj","CAACE.adj_se","CAACE.adj_CI_l","CAACE.adj_CI_u","APCP","CPCP","NPCP"
"1",1,0.193698630136986,0.335676764034139,0.545732394366197,0.235026622547036,4.39405797101449,4.01353989813243,0.886598202824133,0.529564082278481,3.2768719710955,0.860522745896489,2.42747874954643,4.50413667830551,4.74303646310769,0.588272253973904,4.08098445250851,5.41214588924252,0.829714923995826,0.277432678268913,0.496722124262464,1.0908252273504,0.91383319960595,0.374856162841502,0.541970516904603,1.45735407457115,0.30393701957999,0.464766161832653,-0.167692246996495,0.906480281625989,0.339888332722249,0.48398684757049,-0.315814798883672,0.859906512264414,0.583596374092993,0.422659003268408,0.11126320002691,1.16772503089994,1.18750780271254,0.312890784853422,0.926803448778916,1.59779934243502,0.520433965134192,0.804978588106357,0.619576906280895
"2",2,0.075969387755102,-0.206755973364669,0.688771428571429,0.669609989259742,3.67852941176471,4.2818511627907,0.953489583333333,0.851918104033682,5.42515433859905,1.84825646064658,3.55731186770503,7.41835948564406,7.04060718258064,0.30577947603429,6.80081342704115,7.36064359823187,0.449196629701855,0.353378187034355,-0.0757603037959337,0.788538241703458,0.633960436888032,0.410842359339283,0.0938188978665807,1.11267931843064,-0.0790830225611387,0.489158713053392,-0.626421566601787,0.36408502703491,0.146814496375378,0.520850690938333,-0.401596872383969,0.757284117408268,0.243795503032947,0.382906975034009,-0.110018876353008,0.666902619124777,0.805538377823524,0.513270729270923,0.428590456343841,1.34899539569985,0.43092346673424,0.76422384254613,0.711376137882926
"3",3,0.184734042553191,-0.139029545454545,0.70556657223796,0.450306309493182,3.96655172413793,4.20361212121212,0.953128272251309,0.766516010249857,4.28640169594428,0.462247317390581,3.76699849347127,4.90076155799892,4.18423251527052,0.991845717119437,3.34076655732203,5.47744589990911,0.273712521821763,0.524397179049536,-0.358342467024237,0.968945326488438,0.426949817386609,0.435282568682139,-0.192472804348543,0.864860108683189,-0.610941125830462,0.84714180047402,-1.87867226666568,0.0809351960623384,-0.718669681750445,0.72248832655435,-1.81596785380292,-0.0871125788600891,0.00619012462947841,0.55579342310256,-0.596762636529273,0.704300924609649,0.589123172769257,0.314812637619315,0.24505079599099,0.879348865445443,0.665018244508124,0.757340063409571,0.710743834001262
"4",4,0.187120418848168,0.0295438076416338,0.738299711815562,0.83686585528066,4.08434782608696,4.59475,1.04089121887287,1.24953866347793,2.68354211738758,1.49501334979641,0.485617002509185,4.1474762993804,2.85957263332219,1.50181633634627,0.645229656549669,4.23049717045126,1.04654674275422,0.421425783781446,0.486278702235351,1.43741763622239,1.08082711154633,0.419411123598005,0.520518257438114,1.50897090334784,0.421326145996598,0.536642876008353,-0.0435826472461645,1.06857499113443,0.506154077127098,0.466334958237005,0.0364185834559036,1.04235487030699,0.74220640893387,0.43418955826411,0.0651646091124757,1.02648771124279,1.22689215295748,0.332472324059577,0.742376330246694,1.55993713670318,0.606693000033716,0.773351446424562,0.673173055069962
"5",5,0.0699740932642487,-0.138561533505155,0.874430199430199,0.908407745706978,3.70333333333333,3.41653452685422,1.08687747035573,1.01631627551729,3.73168912097405,0.77325922297807,2.84408048229158,4.60996845971951,3.03137392553566,0.66208989353156,2.53140930177343,3.72947842483455,0.514454810327849,0.151429566946798,0.328342282534642,0.683550146728229,0.378651917085828,0.262357007101162,0.157603198630007,0.711494263902572,-0.267486935574019,0.14448759833192,-0.480548023003987,-0.137998632301691,-0.340293309662583,0.366917438684666,-0.75513670856482,0.157042389173047,0.270699923916612,0.287998849669654,-0.14120513546891,0.569664133596955,0.621542017989603,0.374387789615104,0.388461261202956,1.02185903878657,0.434372189906372,0.804475485119879,0.651620418513136
"6",6,-0.217741935483871,-0.344604954367666,0.784808510638298,1.03166473485946,3.425,2.92191919191919,0.991882352941176,1.14884923076923,4.02239606948462,1.45264662663668,2.65119846467369,5.92907549633346,4.40919304541788,1.26622973391832,2.88905744384217,5.75407541736645,0.806742491519815,0.162854963059737,0.661229842667222,1.02519767489561,0.880139896788077,0.229033152545635,0.599476620166417,1.15970320990283,-0.295351420532245,0.51556477618436,-0.948715352073002,0.369713590552945,-0.205161762171243,0.457429407510404,-0.723335147217034,0.426611335336641,0.629640592932733,0.448860272386126,0.103130187971612,1.23057417576315,1.316642927,0.293859594227842,1.0914182224161,1.70092709089714,0.531971688556791,0.811093207655158,0.636522215834561
"7",7,0.0406914893617021,0.058023799405015,0.716591230551627,0.8715142193383,4.23492753623188,3.83807692307692,1.02943298969072,1.20087949765773,4.61851257740781,1.22081730441424,3.44585466023164,6.15696633933659,4.9496770559934,1.92420723946823,2.92432370867807,7.71239505409186,0.352540036284947,0.53792483955667,-0.281979917359046,1.08161386747344,0.574292334127538,0.565319393471914,-0.0843979875829648,1.31364863983405,0.268033127103836,0.535736251139683,-0.258086006595371,0.937555028863772,0.370807166680978,0.464677275890201,0.012537029671417,1.04340339590239,0.521009738229474,0.579904086269344,-0.299904756546853,0.964221831142195,1.20160401977047,0.669968695603799,0.445339945556252,1.97883663447802,0.73276167167899,0.777418145927495,0.678323289757038
"8",8,0.313598014888337,0.35969236453202,0.689198250728863,0.72932944606414,3.86876923076923,4.16653409090909,0.96439414114514,1.02094432624113,3.61937021285919,2.20785440340694,0.746766877285564,6.37741445946117,2.93204145969422,2.77112727230253,-0.541490529351734,6.54706968956714,0.772695054881368,0.385076554601078,0.306520348292824,1.2876874465986,0.727511848815301,0.413822678558417,0.270253560383493,1.31341288154205,0.321392247095536,0.425401244033601,-0.0896353018416778,0.855863361698654,0.211757543268651,0.529366238172324,-0.449468837628462,0.818522612509551,0.712045864192073,0.319298702731862,0.327992616103273,1.10883118040442,0.866998450841385,0.328909051885291,0.39978789255076,1.21094808244514,0.529819514151646,0.772739700440722,0.676901872556845
"9",9,0.19072972972973,0.181700254467811,0.535076282940361,0.659505250030792,4.47920634920635,5.14936105476673,0.852015306122449,0.984851437460541,3.8111705939918,2.10831239842699,0.66946021954875,5.6672634615849,3.31095275003558,1.3969549659587,2.19368595486502,4.7660641154252,0.74914521175039,0.35006104889916,0.220829794464545,1.05213976462847,0.645608965681298,0.294351359861282,0.217434953794944,0.940826822874278,0.179132558582797,0.674320611721597,-0.466165273125371,1.03627406037197,0.142573593493781,0.671067121778615,-0.508264431270342,1.01019931826601,0.421026463878472,0.423233273048297,-0.185687289244053,0.824536103109066,0.949115505052995,0.22060560867976,0.7133270916159,1.09111580579712,0.588962319250019,0.806387855379214,0.662178229668692
"10",10,-0.276798941798942,-0.523118682980094,0.857447405329593,0.884391690927689,4.14568965517241,3.74205882352941,1.10481193255512,1.16947792029502,4.35633281742231,1.32362163859252,2.36537827694573,5.38350359181594,4.621779134085,1.91246746110302,2.17025398700893,6.38158320307712,0.517455257558997,0.315002427298846,0.151489792057747,0.908066212113029,0.424137778781903,0.325383660903765,0.0570941165857859,0.772110933379335,0.0928055530604483,0.484815730664043,-0.563243529966502,0.547626881164341,0.12224099847689,0.392801451224049,-0.345879428102327,0.607711639796494,0.529267196719953,0.526303952123778,-0.168715109317855,1.05823119686269,0.765192510736174,0.427682172059858,0.211351908191197,1.14055754036563,0.64759473001883,0.796058776975454,0.654686883579869
"11",11,0.403324538258575,0.454517487588553,0.798782849239281,0.82750034449497,3.67746031746032,3.19446247464503,1.0295165394402,1.06326218722478,4.50994491138684,1.5837887749177,2.86903338609222,6.80140773666641,4.17454907439933,1.63349398524287,2.30717613917761,6.43632295330499,1.02694735304365,0.568750030656784,0.240807190436789,1.602959418661,1.03455537032334,0.451202372252591,0.432407482229789,1.55411456587131,0.192192808853915,0.368238285305575,-0.0697029085821416,0.759519448777276,0.110787289437809,0.32166893412023,-0.0714307684822982,0.616611573739556,1.11466936145351,0.821847489210657,0.500588847741597,2.36616669474747,1.28480129239953,0.456032648799603,0.828527710827435,1.95622673492723,0.608416481506191,0.812949960321622,0.614844941135066
