"","Sim","trued_N_01","trued_N_01_nsl","trued_C_00","trued_C_00_nsl","trued_A_10","trued_A_10_nsl","trued_AC_sp","trued_AC_sp_nsl","AACE","AACE_se","AACE_CI_l","AACE_CI_u","AACE.adj","AACE.adj_se","AACE.adj_CI_l","AACE.adj_CI_u","CACE","CACE_se","CACE_CI_l","CACE_CI_u","CACE.adj","CACE.adj_se","CACE.adj_CI_l","CACE.adj_CI_u","NACE","NACE_se","NACE_bs_CI_l","NACE_bs_CI_u","NACE.adj","NACE.adj_se","NACE.adj_CI_l","NACE.adj_CI_u","CAACE","CAACE_se","CAACE_CI_l","CAACE_CI_u","CAACE.adj","CAACE.adj_se","CAACE.adj_CI_l","CAACE.adj_CI_u","APCP","CPCP","NPCP"
"1",1,-0.246680672268908,-0.749747899159664,0.206768402154399,0.3656972275951,1.19462365591398,0.434593525179856,0.536447368421053,0.387204020422648,-0.501613203499406,0.738232698015572,-1.18612376700013,0.325267099825455,-0.474126918230622,0.666845130103489,-1.00132640337201,0.535720846601956,0.170200976547744,0.568797632681302,-0.487793196547099,0.876405566752021,0.184224267255931,0.556109314684489,-0.373001770112665,0.905586333248062,0.0890254491365748,0.521623202896927,-0.501008915264917,0.739144021415755,0.122119042682266,0.469202307822022,-0.544460258043384,0.579519812397843,-0.0882920022725567,0.560315407406546,-0.723046917948645,0.519660969724033,-0.00421094016111171,0.585167418057418,-0.557214588654805,0.787999134405081,0.65586369574576,0.686227365186358,0.650983889291357
"2",2,0.0643295019157089,0.176034644744568,0.0581718464351006,0.068964438502674,1.36320895522388,0.695931910625731,0.487312883435583,0.277941048929148,0.417647156437757,0.55216059684255,-0.219683128169852,0.996683002113896,0.602148030565506,0.459906601335172,0.143824878292736,1.15541299221501,-0.0777852792135129,0.245506347573377,-0.414436526998673,0.167513630958017,0.173717550801817,0.275395353460876,-0.0895715676934122,0.518889704639442,-0.191490511138827,0.9519287745206,-1.42460103085278,0.93246369452767,-0.114875547500926,0.846380376498929,-1.17006850118904,0.833075849170057,0.0611800139260219,0.304378726514558,-0.254541368919402,0.371532830769423,0.281658693751327,0.213866394109322,0.0795929954130527,0.583750973241383,0.680224954780426,0.667569419145875,0.674080645577461
"3",3,-0.122664092664093,-0.157059314954052,0.5301230228471,0.151484556461577,0.8794,0.346593701996928,0.636739926739927,0.214086338915128,0.580432963068057,0.906038979898494,-0.747867839166347,1.48635932075134,0.53279399004399,0.817354189196592,-0.578710997229231,1.5035636962534,0.0310076248981382,0.437172097181144,-0.597508797924087,0.499125882456606,0.0711406732710123,0.262453036802769,-0.221750643183221,0.344060688974317,0.00244443834895247,0.642922717492749,-0.820451838379187,0.696132603166858,0.0235614722222408,0.371745985448049,-0.343033335965198,0.499043526696851,0.118561535883233,0.575660284561239,-0.741406578053924,0.644672620666489,0.191569914612283,0.300946354797752,-0.209812997584675,0.440508974726446,0.626894112155445,0.688971069829146,0.673686656295667
"4",4,-0.447977099236641,-0.034092738407699,0.438233151183971,0.284826601116131,1.30755813953488,1.04144328001471,0.716158612143742,0.562596964483225,1.27562144859468,0.341067523773936,0.915827894698356,1.66916974223228,1.10984972723272,0.366359184047328,0.642501050227824,1.49966460784298,0.146473897156893,0.409848791243888,-0.20102337549894,0.77060609816167,0.0690712867780784,0.434869038836013,-0.356139312408625,0.71195162547772,0.27375330654519,0.601542931672272,-0.456587776748525,0.996544388447302,0.188727144765012,0.638631204197176,-0.560778934207442,0.992729528051273,0.365385396262144,0.370994315535586,0.0849266505309542,0.938417828470949,0.367134635676915,0.372834675473589,0.0563915397926385,0.933989962948659,0.705504470660628,0.640163373848549,0.708182748764209
"5",5,-0.291168831168831,-0.377438238453276,0.543622183708839,0.630288852530016,0.838722627737226,-0.00913043478260867,0.638636897767333,0.430942028985507,0.822009860088786,0.513571860060259,0.380117944834462,1.6011547281159,0.555892328718574,0.425088894241023,0.292901327448672,1.2223563799231,0.553392905687313,0.257081404651263,0.264054131392114,0.824384086108622,0.356035682705486,0.238763509096788,0.071165452939621,0.595923791895057,-0.0857471976940249,0.727762708913362,-0.921880162169128,0.807191840724499,-0.442161173312453,0.610642712679986,-1.08891778980591,0.274527388963578,0.627343200056386,0.334361858143064,0.267762511678848,1.07680549016194,0.427540024822083,0.261966508988396,0.158362092121477,0.7836402174297,0.66275784307215,0.719026461758783,0.577185779773145
"6",6,-0.330238095238095,-0.332460317460317,0.172379248658318,0.424416602316602,1.30852140077821,1.2758578222168,0.530208333333333,0.640195955855834,1.40015181125533,0.766073435683028,0.498253470377304,2.35414174964937,1.45794927611563,0.705939082021759,0.472689596692958,2.25444384301798,0.41378046110596,0.611866169661782,-0.401956653348836,0.949662888643784,0.465571078972152,0.607865754979893,-0.351478066568961,1.01864959064035,-0.188191209732444,0.673716386440526,-1.22352672146411,0.356477288991906,0.0391218512468876,0.694857832021796,-1.04917757939536,0.459171981617843,0.459522594660125,0.609946035728568,-0.319818723075713,1.03899259690094,0.709052866553964,0.480671374570288,0.151204607836578,1.15411098387996,0.616083712819776,0.722494152687222,0.651470595477434
"7",7,-0.676885245901639,-0.820935483870968,0.344679715302491,0.500373327250608,1.43057915057915,1.67658375089477,0.687247259439708,0.857388034898213,0.915134855999497,0.75914105939359,0.211737606249485,1.76133103154226,1.13087241856395,0.369314066003216,0.794611624482416,1.68801287510366,0.156440448392358,0.31760196245422,-0.110123742961975,0.641810569023073,0.38311079347476,0.271156444843203,0.176156372624417,0.75374662017639,-1.35650282762198,0.795760800782899,-2.01206306720304,-0.37865536211965,-1.14621969284639,0.633614503505651,-1.58069096767097,-0.164870879830908,0.259974417095185,0.391174824877085,-0.0961938001278509,0.850469842494548,0.608951414550767,0.290833007238837,0.381909437233526,1.03711241887628,0.666722192496859,0.721187290794248,0.656702791006618
"8",8,-0.320084388185654,-0.376806842480399,0.386743362831858,0.454318928132755,1.08466898954704,1.2722966507177,0.621842723004695,0.746275793650794,1.62051300438749,1.07499202286719,0.744882199454691,3.23655719685422,1.40543107282227,0.947902428506717,0.839114511591094,2.88361777332965,0.552984702746023,0.646232458204046,0.0570201458621808,1.54767289500473,0.401568483559307,0.575473052916648,0.106615919423929,1.30587425745385,-0.145721491350002,0.716782212233712,-0.950246427255274,0.798586157013694,-0.338071762617882,0.627463425062014,-0.979316138221765,0.563309334575482,0.833573876778919,0.802047658096216,0.220241324288025,2.07178128649443,0.701915034905775,0.707534536389977,0.311141434729682,1.81160236674529,0.693878591560229,0.671549079353402,0.682005562642473
"9",9,-0.594130434782609,-0.859080459770115,0.496971713810316,0.730460500066498,1.00056,0.850170278637771,0.644911868390129,0.723418008881819,1.27388826503916,1.31269089175789,0.358917481214652,3.31652414888947,1.40638579123275,1.15293322382909,0.587475470505364,3.18279808758122,0.701169071546341,0.603712352316069,-0.0901350706664955,1.37779490319108,0.702840401458506,0.524422570630931,0.0601120628781652,1.38719245764809,-0.75023159126606,0.405848444124762,-1.0707287650916,-0.164125531822734,-0.728556154304302,0.419687037331405,-1.12742061185432,-0.172949986592387,0.703759208077059,0.675720270232078,-0.156307968725178,1.55610803727192,0.8269859983413,0.662957067816138,0.0781573485888975,1.7553958852676,0.601407483095489,0.730659222075855,0.680498243874962
"10",10,-0.488473895582329,-0.640165112665113,0.202542662116041,-0.0425130645763345,1.43128205128205,1.85376068376068,0.553182926829268,0.486587847290435,2.03269653380978,0.590346048967976,1.21219253934373,2.51056354355273,1.91644627584514,0.48693493490778,1.26271363486103,2.45293739789332,0.0237840276322056,0.58407795301862,-0.708110211160328,0.540813509222604,0.0771156606504744,0.531205700914569,-0.701202656464242,0.555552737655972,-0.439497235499124,0.707790648748485,-1.42140611393741,0.219080990025502,-0.362813088934376,0.499719863274012,-0.848568772726759,0.167398333139294,0.529449438365874,0.435220934445821,-0.0351366750079697,0.996779270774563,0.56088049487302,0.410008331071003,0.0610929367467335,1.03946050632795,0.708794611194682,0.652300576600284,0.720867954040822
