"","Sim","trued_01","trued_11","trued_00","trued_10","trued_sp","adace_mean_starplusA","adace_se_starplusA","adace_res1_starplusA","adace_res0_starplusA","adace_se_res1_starplusA","adace_se_res0_starplusA","adace_mean_starplusB","adace_se_starplusB","adace_res1_starplusB","adace_res0_starplusB","adace_se_res1_starplusB","adace_se_res0_starplusB","adace_mean_plusplusA","adace_se_plusplusA","adace_res1_plusplusA","adace_res0_plusplusA","adace_se_res1_plusplusA","adace_se_res0_plusplusA","adace_mean_plusplusB","adace_se_plusplusB","adace_res1_plusplusB","adace_res0_plusplusB","adace_se_res1_plusplusB","adace_se_res0_plusplusB"
"1",1,0.108684210526316,0.378301886792453,0.349947368421053,1.28975308641975,0.630848708487085,0.620792023664918,0.361171555928205,1.22461538461538,0.603823360950466,0.27268918464707,0.273873466160546,0.372620600997182,0.394605383658692,1.22461538461538,0.851994783618202,0.27268918464707,0.295552812235121,0.3993531278014,0.397741869649614,1.2059125412865,0.806559413485103,0.281567424905912,0.294792994537443,0.277202547790711,0.393592033620215,1.28006478015851,1.0028622323678,0.285140062577395,0.285150771373779
"2",2,0.0643295019157089,-0.138467741935484,0.0581718464351006,1.36320895522388,0.487312883435583,0.485446921152928,0.204592903332377,1.50352357320099,1.01807665204806,0.161118659159893,0.152722024594377,0.243386956606246,0.230476105030621,1.50352357320099,1.26013661659475,0.161118659159893,0.179377910548961,0.499102377560326,0.228681231993833,1.65648535218641,1.15738297462609,0.174706051280436,0.16016651792,0.193944436154788,0.225842958182588,1.59272117715658,1.39877674100179,0.16713920798372,0.163128961926853
"3",3,-0.122664092664093,-0.0936885245901639,0.5301230228471,0.8794,0.636739926739927,0.296991919648762,0.195957946331609,1.00316176470588,0.706169845057121,0.152399439522405,0.149119146971167,0.0516678014635001,0.219585897872139,1.00316176470588,0.951493963242382,0.152399439522405,0.166439626537504,0.251506413137371,0.215851647469532,1.095257356047,0.843750942909631,0.160197537352304,0.157162750178276,0.00209223062942177,0.218024644920074,1.08555135198975,1.08345912136032,0.156883980576327,0.160714156284139
"4",4,-0.447977099236641,0.329083969465649,0.438233151183971,1.30755813953488,0.716158612143742,0.398517468771979,0.200812009877435,1.15529113924051,0.756773670468527,0.155006935180453,0.150732799265814,0.306949100741562,0.22043518810704,1.15529113924051,0.848342038498945,0.155006935180453,0.163553232006047,0.341691409653312,0.221808242104715,1.21312687912394,0.871435469470629,0.16796001534049,0.157494503186936,0.242481090528899,0.22008034852407,1.24162455443278,0.999143463903877,0.161347115822779,0.159969149792069
"5",5,-0.291168831168831,0.112033898305085,0.543622183708839,0.838722627737226,0.638636897767333,0.302332834678232,0.191957586959455,1.13695652173913,0.834623687060898,0.151847133697641,0.147561658744245,0.45067927933783,0.209998490399372,1.13695652173913,0.6862772424013,0.151847133697641,0.149433773487379,0.140921874996114,0.215654679937139,1.05053102990277,0.909609154906653,0.158143618934017,0.157185020298029,0.399228250273614,0.215230584928694,1.19517286173151,0.795944611457901,0.157105548817366,0.15769288870706
"6",6,-0.330238095238095,0.338636363636364,0.172379248658318,1.30852140077821,0.530208333333333,0.641934805622498,0.19909912085699,1.56409547738693,0.922160671764437,0.155841244664269,0.159341925620224,0.505499001652706,0.229117210466138,1.56409547738693,1.05859647573423,0.155841244664269,0.177392300374536,0.393315534460049,0.221659999665762,1.53797669350439,1.14466115904434,0.153664953571791,0.170007346536458,0.529007181745933,0.218482568006199,1.71264134205401,1.18363416030807,0.161211377270597,0.157303735862825
"7",7,-0.676885245901639,0.726666666666667,0.344679715302491,1.43057915057915,0.687247259439708,0.698017779315603,0.198390513538601,1.68844827586207,0.990430496546465,0.152539364459822,0.148108749745968,0.511458010335607,0.220132862152692,1.68844827586207,1.17699026552646,0.152539364459822,0.171899573729023,0.586816104109295,0.21559027283257,1.71669123948592,1.12987513537662,0.159643706788684,0.154300494544355,0.479200235938208,0.213889594051708,1.77122158204193,1.29202134610372,0.156881079346138,0.153557342313822
"8",8,-0.320084388185654,0.580810810810811,0.386743362831858,1.08466898954704,0.621842723004695,0.441969967873865,0.202682656141937,1.33592857142857,0.893958603554706,0.153460491600317,0.152199364287098,0.507656325406856,0.212548773238689,1.33592857142857,0.828272246021715,0.153460491600317,0.153990183654513,0.155493078082945,0.215836465041378,1.15620356479629,1.00071048671334,0.158351609655843,0.159684643778627,0.438447020025,0.217768784509461,1.4161218064285,0.9776747864035,0.15839216043567,0.15710774538877
"9",9,-0.594130434782609,-0.025126050420168,0.496971713810316,1.00056,0.644911868390129,0.582828497714699,0.191343585773271,1.52483644859813,0.942007950883432,0.150289430495609,0.144641392191219,0.481595257761086,0.212141098146888,1.52483644859813,1.04324119083704,0.150289430495609,0.16074235866784,0.48936675503758,0.209072585611106,1.54480051855623,1.05543376351865,0.156393259528775,0.150806280833543,0.425695802557906,0.211660165665952,1.59070187251462,1.16500606995671,0.156703907178815,0.151582966722111
"10",10,-0.488473895582329,0.230534351145038,0.202542662116041,1.43128205128205,0.553182926829268,0.251257849232938,0.205440973814747,1.22243107769424,0.971173228461298,0.157693048524341,0.157937227023097,0.0232015220150127,0.237188009991681,1.22243107769424,1.19922955567922,0.157693048524341,0.188059495865343,0.163058896326629,0.221404579577454,1.31124797271634,1.14818907638971,0.160567716678599,0.166167034255358,0.0287878691277883,0.226624318087439,1.34160250229109,1.3128146331633,0.162495341237706,0.166536471430545
