"","Sim","trued_01","trued_11","trued_00","trued_10","trued_sp","adace_mean_starplusA","adace_se_starplusA","adace_res1_starplusA","adace_res0_starplusA","adace_se_res1_starplusA","adace_se_res0_starplusA","adace_mean_starplusB","adace_se_starplusB","adace_res1_starplusB","adace_res0_starplusB","adace_se_res1_starplusB","adace_se_res0_starplusB","adace_mean_plusplusA","adace_se_plusplusA","adace_res1_plusplusA","adace_res0_plusplusA","adace_se_res1_plusplusA","adace_se_res0_plusplusA","adace_mean_plusplusB","adace_se_plusplusB","adace_res1_plusplusB","adace_res0_plusplusB","adace_se_res1_plusplusB","adace_se_res0_plusplusB"
"1",1,-2.825,2.775,0.767781065088757,4.18916666666667,1.09711229946524,0.922992874252729,0.301636350443694,1.49601063829787,0.573017764045144,0.222140227576993,0.23794374112767,0.807406626127871,0.316598973901905,1.49601063829787,0.688604012170001,0.222140227576993,0.23539441402935,0.759478075058417,0.323971628936133,1.49907209383177,0.739594018773349,0.224315339545709,0.238446252753484,0.749695321986348,0.325266473079729,1.57153492533155,0.821839603345197,0.225220425165689,0.238598386490331
"2",2,-2.39758620689655,-0.266315789473684,0.678848780487805,3.31714285714286,0.909082813891362,0.74202201597358,0.169843664185208,1.83938848920863,1.09736647323505,0.138080649293913,0.122709391630173,0.552919768695673,0.18488807607419,1.83938848920863,1.28646872051296,0.138080649293913,0.14347770863149,0.763711360265676,0.190316236576772,1.96589450192848,1.2021831416628,0.146093515887967,0.123872009060877,0.538223564188133,0.185231229516605,1.91762461227483,1.3794010480867,0.139800404562986,0.123984973741702
"3",3,-3.0426,0.291052631578947,0.755236220472441,2.93539130434783,0.976914235190097,0.734369604050657,0.17268062247515,1.34729055258467,0.612920948534013,0.132171904739984,0.135197564442337,0.537340696268636,0.184524591528539,1.34729055258467,0.809949856316034,0.132171904739984,0.136692880478496,0.747851535189322,0.191845815390912,1.49097887056848,0.743127335379159,0.137316132828905,0.136541282534335,0.487546185543309,0.188710595257496,1.44734685078646,0.959800665243148,0.133023046561623,0.136793002068503
"4",4,-2.57857142857143,-0.194666666666667,0.809439439439439,2.76764227642276,1.02410873440285,1.01455020717202,0.176683066707045,1.63347517730496,0.618924970132943,0.132705656479888,0.134626311525865,0.876974439632772,0.184175997533074,1.63347517730496,0.756500737672193,0.132705656479888,0.13453927352285,0.946561936351654,0.193915420950838,1.68281267771193,0.736250741360272,0.1404660831081,0.136296554669092,0.808419968735882,0.189264245745901,1.71645642888344,0.908036460147561,0.134618463065792,0.135580487237138
"5",5,-2.0031746031746,0.67375,0.791445427728614,2.69192307692308,0.967760927743087,0.729579102934778,0.168488412264902,1.59449378330373,0.864914680368952,0.132535105081088,0.130992495752799,0.735541422569419,0.183910127743919,1.59449378330373,0.858952360734311,0.132535105081088,0.136313763219151,0.598159911467759,0.187812923222588,1.58111254081564,0.982952629347878,0.134960240082497,0.133934356428999,0.681043325395617,0.185832366554981,1.6651260181828,0.984082692787185,0.133850143633719,0.1313645092352
"6",6,-3.00811320754717,2.34090909090909,0.668060724779628,2.83234782608696,0.887156690140845,0.722756924221923,0.171296913090534,1.6692389380531,0.946482013831174,0.138559647562699,0.132258092847146,0.740070012095478,0.18559523618871,1.6692389380531,0.929168925957619,0.138559647562699,0.134001512014789,0.557677092140944,0.190461771245645,1.65144053824605,1.0937634461051,0.138461362032638,0.134272531640775,0.709307120168506,0.187741597548966,1.7792912961766,1.0699841760081,0.139393595137414,0.128530451663305
"7",7,-3.54307692307692,-0.877777777777778,0.729404878048781,3.69885964912281,1.02661106233538,1.092172740974,0.175220782169602,1.84742556917688,0.755252828202884,0.132393066263529,0.132863131551128,0.914133950235572,0.182479648649963,1.84742556917688,0.93329161894131,0.132393066263529,0.136411137787324,1.06178761724284,0.191424509531465,1.91630976203946,0.854522144796623,0.138707395847899,0.134134097543831,0.821214946508724,0.187072144562326,1.90471595920609,1.08350101269737,0.133498643152279,0.133197294549556
"8",8,-1.822,2.77117647058824,0.747888015717092,2.85028571428571,0.944461264470169,0.879794421760317,0.17118153991667,1.68529307282416,0.805498651063839,0.128518590095602,0.131285803155021,0.871424248472559,0.179215812623337,1.68529307282416,0.813868824351597,0.128518590095602,0.133213782390252,0.72507387718542,0.184797042009408,1.63595139277761,0.910877515592186,0.13321421436,0.132621172483889,0.825893567860422,0.182119732781287,1.76274966707066,0.936856099210239,0.129975433934671,0.130061452227776
"9",9,-1.40375,1.750625,0.557464251668256,3.50042105263158,0.801853146853147,0.812795940360472,0.169309808193822,1.8186013986014,1.00580545824093,0.129140780671511,0.132080887116827,0.730999900760016,0.180066963390033,1.8186013986014,1.08760149784138,0.129140780671511,0.139708736850002,0.763389464136773,0.186376965053383,1.88057795232928,1.1171884881925,0.13327930870545,0.132541776251074,0.646428314081905,0.183582291059164,1.89427344635808,1.24784513227617,0.13113584109463,0.130645436784866
"10",10,-2.82186440677966,-0.185294117647059,0.739577603143418,2.4427358490566,0.900195729537367,0.738236810207635,0.175929654820071,1.59443447037702,0.856197660169385,0.1325337611703,0.140134387762916,0.628122223370893,0.187376854163861,1.59443447037702,0.966312247006127,0.1325337611703,0.14356171611711,0.668316337323901,0.195662151390856,1.66165078649321,0.99333444916931,0.136760886450785,0.142047726646168,0.562002539019187,0.190660602562669,1.6789564734781,1.11695393445892,0.13390572693822,0.138881348385702
"11",11,-1.35822580645161,2.21272727272727,0.795873786407767,2.78546391752577,0.967116237799468,0.838918091056226,0.168299507356346,1.78760141093474,0.948683319878518,0.128749930142454,0.131174455990893,0.839036579066305,0.179882994515696,1.78760141093474,0.94856483186844,0.128749930142454,0.13681724272555,0.735362331200953,0.185156029831708,1.80183339876796,1.06647106756701,0.131498481934292,0.132234011164807,0.816678643986718,0.18211982541882,1.88193047961847,1.06525183563176,0.129794312931303,0.130777834051197
"12",12,-3.059,-0.579411764705882,0.682772861356932,3.3901724137931,0.959964695498676,0.501582828652252,0.172234150411891,1.60926315789474,1.10768032924249,0.128014980859788,0.134688875729736,0.489942844603273,0.180478094923956,1.60926315789474,1.11932031329146,0.128014980859788,0.142421020576779,0.374312233776505,0.189528910146054,1.58890526067648,1.21459302689998,0.133201696229467,0.137317493187904,0.389427007359241,0.185900372525177,1.6758995309231,1.28647252356386,0.129127711851234,0.135572481578861
"13",13,-3.22588235294118,0.587142857142857,0.619940711462451,3.16622641509434,0.861359570661896,0.761293398262778,0.1734019792134,1.68638989169675,0.925096493433973,0.13544479791661,0.132306810143585,0.749453073276012,0.185144295463774,1.68638989169675,0.936936818420739,0.13544479791661,0.137198523473657,0.622660930271557,0.192131187059979,1.67365718666058,1.05099625638902,0.137707917340032,0.135413230143232,0.732575987239408,0.187579604396829,1.79628644843747,1.06371046119806,0.136867746307066,0.131366425373099
"14",14,-2.62724137931034,1.77166666666667,0.734786917740337,3.23469565217391,0.990560498220641,0.901947900996016,0.169905432297982,1.5616163410302,0.65966844003418,0.132523677396562,0.130259549774451,0.826545826848061,0.181145762245394,1.5616163410302,0.735070514182134,0.132523677396562,0.130002217324883,0.774769796963512,0.19082470656911,1.60093568013793,0.826165883174417,0.139892145076089,0.132789186506659,0.723043629853375,0.186713126579747,1.65760173500713,0.934558105153754,0.134259164363558,0.13334971164596
"15",15,-1.71431034482759,1.42666666666667,0.771518987341772,3.57047169811321,1.03338040600177,0.967618651078122,0.173837804481219,1.84385435168739,0.876235700609267,0.136611302948446,0.134663589248812,0.814747277434007,0.186894398552198,1.84385435168739,1.02910707425338,0.136611302948446,0.140332134679138,0.960576167104235,0.19352926802733,1.95854631846233,0.997970151358091,0.139110765457434,0.136842716398974,0.773573828106951,0.189560882210589,1.9549565269418,1.18138269883485,0.137798995247978,0.133376333556105
"16",16,-2.08173076923077,1.80181818181818,0.807109826589595,3.38737373737374,1.03177660510114,1.21472258077896,0.172137590874647,1.84961403508772,0.634891454308754,0.13184775334375,0.133094588623257,1.16985893696655,0.18472617371559,1.84961403508772,0.679755098121165,0.13184775334375,0.13464932484881,1.13185283021077,0.188950711019835,1.89363520140748,0.761782371196715,0.136169642728168,0.134096932597268,1.1080733876148,0.186837906760122,1.92377439860396,0.815701010989164,0.133412412842442,0.133422655023062
"17",17,-2.68704918032787,0.963333333333333,0.696842105263158,3.31778846153846,0.938061946902655,1.02988609342237,0.163705619521184,1.65310405643739,0.623217963015021,0.124818479945729,0.126568640825556,0.956228129687046,0.172908366805276,1.65310405643739,0.696875926750344,0.124818479945729,0.125769130916313,0.935723190256363,0.181323440550121,1.70942515072353,0.773701960467164,0.132290824024863,0.127624897573517,0.890881641963069,0.177988513466899,1.74804690755712,0.857165265594055,0.126434138108698,0.128159347048551
"18",18,-2.09163934426229,0.318,0.500186823992134,3.39953271028037,0.776192170818505,0.929148454536649,0.171496583901628,1.7396256684492,0.810477213912549,0.128150134714945,0.134183120712258,0.798268961585902,0.182046466398938,1.7396256684492,0.941356706863296,0.128150134714945,0.139734677897724,0.846175171595428,0.187634008297404,1.8118171683168,0.965641996721374,0.132482810388208,0.135582167370057,0.705622423966213,0.185406919465302,1.81456391157545,1.10894148760924,0.128231025627039,0.136265250203309
"19",19,-2.67037735849057,-1.41153846153846,0.695053868756121,3.57610619469027,0.982142857142857,0.738357031418353,0.168385176222745,1.64328070175439,0.904923670336033,0.12451557234033,0.134645888671225,0.634174519306337,0.176911930599141,1.64328070175439,1.00910618244805,0.12451557234033,0.138196290477528,0.663671985083983,0.185121539774234,1.70719903517564,1.04352705009165,0.129513901210232,0.135948920000745,0.528041476670615,0.18283255854112,1.72501337711987,1.19697190044925,0.125902753365003,0.136039591784518
"20",20,-2.68153846153846,1.09625,0.846341463414634,2.92177570093458,1.04251766784452,0.961662135902318,0.168882563998415,1.7111524822695,0.749490346367186,0.131736673432329,0.12717720129635,0.911072976514524,0.180796158730076,1.7111524822695,0.800079505754979,0.131736673432329,0.131726507715827,0.876938680550323,0.188250095009556,1.72675237296944,0.849813692419116,0.13789675557301,0.129481080641033,0.843465827451663,0.183799433615929,1.78369871624912,0.940232888797461,0.132900194423908,0.129518615369283
