"","Sim","trued_N_01","trued_N_01_nsl","trued_C_00","trued_C_00_nsl","trued_A_10","trued_A_10_nsl","trued_AC_sp","trued_AC_sp_nsl","AACE","AACE_se","AACE_CI_l","AACE_CI_u","AACE.adj","AACE.adj_se","AACE.adj_CI_l","AACE.adj_CI_u","CACE","CACE_se","CACE_CI_l","CACE_CI_u","CACE.adj","CACE.adj_se","CACE.adj_CI_l","CACE.adj_CI_u","NACE","NACE_se","NACE_bs_CI_l","NACE_bs_CI_u","NACE.adj","NACE.adj_se","NACE.adj_CI_l","NACE.adj_CI_u","CAACE","CAACE_se","CAACE_CI_l","CAACE_CI_u","CAACE.adj","CAACE.adj_se","CAACE.adj_CI_l","CAACE.adj_CI_u","APCP","CPCP","NPCP"
"1",1,-2.29007518796992,-1.88235187697874,0.655528031290743,0.493322656111859,2.92578703703704,2.71759691252144,1.15438453713123,0.964561599602583,2.71559177023476,0.95708041001218,1.81230818673156,3.89113218708863,2.69188427455254,0.948591984637839,1.83615679324057,3.72493088084368,0.679289002272278,0.425207082207609,0.307644005638625,1.30628427222306,0.543904732557238,0.481409502242275,-0.0619374988120907,1.1108494184702,-2.77441858711218,1.54242676891567,-4.46212927402454,-1.05515982720371,-2.95623536994892,1.90291626234006,-5.07030947984826,-0.89910655056474,0.907812643810674,0.616635607393578,0.477483885029461,1.80860582554037,1.01098990147345,0.524999442927138,0.537307571509948,1.70871017881552,0.668593259082448,0.837647130727702,0.580180520658103
"2",2,-2.11762295081967,-2.26343333333333,0.671937581274382,0.604324986133095,2.61232142857143,1.85633461047254,1.1096475327291,0.872386335050919,2.2777879578738,0.492897019692308,1.70317682042457,2.88696098814041,2.61095698510834,0.478483971884682,2.23528818729035,3.34057483194551,0.520571605631781,0.355906071842304,0.214501211559539,1.03126728690385,0.725007709020679,0.31536214636338,0.399929787157443,1.09720079495003,-3.11459598386235,1.41060608715669,-4.37911081114336,-1.0894989503142,-2.8136916907976,0.730266844228052,-3.53544528593687,-1.876869244109,0.770385449867587,0.346328518853009,0.373547911282909,1.24602928394723,1.16521745553719,0.277088529196955,0.887050512865776,1.52346436211916,0.620472486001218,0.860148782601615,0.476999102280437
"3",3,-2.42635593220339,-2.84832611832612,0.656274768824306,0.310996425629354,3.05053719008264,3.17568069983598,1.23626626626627,1.01215314860249,3.30123545645961,0.782620384839797,2.17231588172627,3.99300930229139,3.37066046079083,0.789218976676066,2.25032215738364,4.07866700931899,0.268786569344087,0.444714784194366,-0.387031751096665,0.711839603653957,0.420678370142011,0.377347687219505,-0.142892352607212,0.77730302121148,-1.83755257374136,1.03906729355382,-3.41547009554897,-0.921168189754211,-1.35914322031967,1.10605062400237,-2.81173273237815,-0.125629496258451,0.771937953547055,0.464298695908185,0.15961714272311,1.33008872617128,1.12700945459528,0.402060714191005,0.557164407435655,1.56631818805118,0.66528304855591,0.836222468700456,0.574322201733594
"4",4,-2.02330882352941,-1.84455882352941,0.625907172995781,0.650436403057591,2.76464539007092,2.84159581425768,1.23328298086606,1.26319781592782,2.15733851041632,0.870225065963985,1.25430551055772,3.41972765146096,2.30780218038123,0.873509665734973,1.60789883159985,3.63087171339839,0.780237144118885,0.461264294755904,0.28067639676839,1.28771806675053,0.828720585863184,0.313306242544747,0.430309251882309,1.20746464656245,-1.68241803840571,0.780376201207408,-2.63602970853449,-0.656852046630175,-1.69174598147038,0.866122409752355,-2.59898236432579,-0.529346146639954,0.947078309117547,0.142262504094488,0.747205925642221,1.06757424002293,1.26385604309445,0.0947204351038752,1.15852610539204,1.38262334833312,0.682754081386508,0.77650243170294,0.708221216686497
"5",5,-1.64682170542636,-1.98811506981223,0.751352405721716,0.818231259385527,2.44783653846154,1.77907905686546,1.11252814738997,1.02397837566005,1.46601981162139,0.440882516755088,0.943522211289307,1.9860037592069,1.54121772981092,0.364010193630941,1.15300497648743,2.03866279561893,0.543572618712369,0.396036721034606,0.0153683858412473,1.00050259520603,0.483362354832318,0.31027962161464,0.0934337132486797,0.866566049129441,-2.46890150109273,0.797734256503863,-3.31551571188483,-1.51933897972061,-2.63962560338196,1.34732185114758,-4.50100176426787,-1.46916092632643,0.517551301206608,0.27912371524697,0.189457823693428,0.85554901656535,0.764070022113057,0.162013088684003,0.586949291072089,0.957365643524382,0.625366243038324,0.84478428572373,0.642047617684896
"6",6,-1.7148905109489,-2.03758333333333,0.601934640522876,0.853234449760766,2.75244343891403,2.71949623197903,1.08394523326572,1.25890252131266,2.55339306964467,0.983259849038155,1.08749756306498,3.47033643669102,2.39344499368097,1.01573478895263,0.958729767867427,3.51469528911976,1.07460960244259,0.275869335117017,0.680481417120972,1.31832192957858,0.86746751632859,0.26420193871453,0.598789872911917,1.15930989629066,-2.2825415997851,1.29184246433196,-4.18165597426151,-1.2181472048375,-2.24179846613316,1.29616837433274,-4.07567725861388,-1.05679331218989,1.05111521383338,0.352805719521501,0.585957508564281,1.34441552371032,1.12820729109795,0.35838804290018,0.643716282294464,1.47471018253702,0.617816552851113,0.860925519448615,0.539656204140904
"7",7,-2.33361111111111,-2.372921108742,0.783045212765957,0.780843520090549,3.00397435897436,3.43214809384164,1.31012170385396,1.44823782093483,3.63686824288131,1.21405098917993,2.22403723287377,5.13148029498724,3.84963016112525,1.30969521808371,2.33900390620535,5.30728759063589,0.558646511608448,0.53595428412711,-0.186701368401662,1.15401986149411,0.711674111725322,0.406889639317556,0.162822249700093,1.18293995919978,-2.52951109445973,0.881239112416695,-3.77531436565795,-1.69884498416956,-2.35974861366761,1.04846906578044,-3.87337958109479,-1.38654208337255,1.27162381555643,0.625762757080941,0.775488616204254,2.13899327925979,1.64156981461977,0.62321763892148,1.11814450888093,2.47977689904639,0.715374865541259,0.795292697413781,0.627057445073175
"8",8,-1.67387096774194,-1.59741608118657,0.634408602150538,0.69717567245033,2.63590163934426,2.42020217096336,1.1287044534413,1.18858282623394,2.56428630356195,0.312630312658316,2.18152564173023,2.94310025159149,2.64385279449162,0.261862863354526,2.35568250664872,2.98331501948592,0.583408140675085,0.370897663478449,0.117800497673387,0.936251693141898,0.621778821423632,0.349084742794043,0.195729844992567,1.0244025716485,-2.2155541218657,0.745459764717839,-2.9338934777089,-1.29472101779423,-2.30580928274261,0.875923069250859,-3.11485876678617,-1.35188662691276,0.931975308924603,0.325828752581507,0.469885432803273,1.25693098485122,1.14656774129494,0.261780907870284,0.793139338205043,1.39502514971996,0.711264992088898,0.792281387999539,0.621102224273841
"9",9,-2.06338842975207,-2.31050856826976,0.602339901477833,0.675374514563107,3.113,3.25691308691309,1.07841317365269,1.14944109429616,2.84179238159514,0.441453494018121,2.37377436518935,3.30705266983211,2.68307542638408,0.149104720548704,2.46562573283648,2.78826934011545,0.797733048267231,0.383254454039364,0.261931810168216,1.21087664514358,0.722806622916041,0.33842390737343,0.312185321435531,1.1555191696472,-1.30406693224198,1.66216753949185,-2.80183451238687,1.20414177857012,-1.19266918227938,2.36287961499874,-2.59932380978021,2.52172808439079,0.912244740480815,0.398062820995283,0.361430522554228,1.2575153220684,1.10389449896257,0.325739412631028,0.696958719203026,1.50707228966377,0.623258999293275,0.889138290999124,0.502619566132926
"10",10,-2.22459677419355,-2.20977974751544,0.691597402597403,0.672367289637624,2.5555652173913,2.71117468046257,1.12031,1.17899563895864,2.96711876095718,0.400472241266848,2.41225788257389,3.31174361935983,3.05640213919858,0.577613458340735,2.55287089752954,3.87359649985024,0.552265164229187,0.326167913788209,0.150372647141862,0.966177899020628,0.48265078143936,0.275718062816764,0.211402643207428,0.869568464410904,-2.60305875178087,0.706809709188665,-3.48798806219603,-1.72682337115723,-2.6258570011049,0.989574201014819,-3.78304845667591,-1.39406302394945,0.906643126701829,0.293747984815033,0.494617109615494,1.20058056110671,1.11165345668193,0.200018965790204,0.904851145869793,1.37103901363748,0.699654505127386,0.827318616151355,0.680744298178942
