"","Sim","trued_H_01","trued_D_11","trued_I_00","trued_B_10","trued_IB_sp","ITT_H","ITT_D","ITT_I","ITT_B","ITT_IB","ITT_se_H","ITT_se_D","ITT_se_I","ITT_se_B","ITT_se_IB","ITT_lb_H","ITT_lb_D","ITT_lb_I","ITT_lb_B","ITT_lb_IB","ITT_ub_H","ITT_ub_D","ITT_ub_I","ITT_ub_B","ITT_ub_IB","ITT_pvalue_H","ITT_pvalue_D","ITT_pvalue_I","ITT_pvalue_B","ITT_pvalue_IB","delta_H","delta_D","delta_I","delta_B","delta_IB","delta_se_H","delta_se_D","delta_se_I","delta_se_B","delta_se_IB","delta_lb_H","delta_lb_D","delta_lb_I","delta_lb_B","delta_lb_IB","delta_ub_H","delta_ub_D","delta_ub_I","delta_ub_B","delta_ub_IB","delta_pvalue_H","delta_pvalue_D","delta_pvalue_I","delta_pvalue_B","delta_pvalue_IB","PCP_H","PCP_D","PCP_I","PCP_B","nH","nD","nI","nB","nIB"
"1",1,-0.310909090909091,0.285555555555556,0.352075471698113,1.90209677419355,0.645963302752294,0.252529694708924,0.627563267233502,0.495564849551141,0.860085823116526,0.567959287961713,0.414931219536671,0.938036983477095,0.196309768543508,0.454055669532174,0.181145342713989,-0.560720551644232,-1.2109554365482,0.110804773392473,-0.029846936142755,0.21292094027513,1.06577994106208,2.4660819710152,0.88032492570981,1.75001858237581,0.922997635648296,0.542785522801589,0.503484240198435,0.011589518388449,0.0581945016969367,0.00171632265792576,-0.219790833145098,0.437043631732814,0.463026151020629,1.94421674254702,0.759264269325907,0.38255221451101,0.670099050759974,0.192622961998718,0.412525463266019,0.178240403582743,-0.969579395792719,-0.876326373831213,0.0854920829077142,1.13568169183992,0.409919497713846,0.529997729502523,1.75041363729684,0.840560219133545,2.75275179325411,1.10860904093797,0.565603707154097,0.514267317428167,0.0162258607137986,2.44141999661274e-06,2.04631485527518e-05,0.248986072245555,0.112932228496612,0.703970340438717,0.18213947835413,55,18,265,62,327
"2",2,-0.0459322033898306,-2.17625,0.137835820895522,2.1659649122807,0.493538461538462,0.0532400651447243,-0.784587305749265,1.26464958854748,0.382220271446606,1.0988621804368,0.419454206389562,0.987238773417297,0.188841248774568,0.48411623193811,0.179398602939349,-0.768875072542648,-2.71953974578867,0.894527542153762,-0.566630107483329,0.747247379798877,0.875355202832097,1.15036513429014,1.6347716349412,1.33107065037654,1.45047698107473,0.898998174500606,0.426771145979086,2.12898587648169e-11,0.429807150694389,9.05385100224976e-10,0.11810280871671,-1.92189871943804,1.29540373377853,2.30774921792586,1.49144524023246,0.386051027670966,0.685504017284286,0.185550486984147,0.434646027645468,0.176572211782481,-0.63854330171306,-3.26546190457277,0.931731461975738,1.45585865771735,1.14537006446822,0.87474891914648,-0.578335534303321,1.65907600558133,3.15963977813438,1.8375204159967,0.759661458644099,0.00505310643319068,2.92232904541834e-12,1.09931748148995e-07,0,0.20220878257127,0.117657875958069,0.72104406203992,0.153062787568834,59,16,268,57,325
"3",3,-0.569230769230769,0.865,0.119725490196078,1.32105263157895,0.339198717948718,-0.0550679274200141,0.593208386484614,0.395141599377392,0.982493243859472,0.491704699716404,0.382907106256635,0.954602165390885,0.203828537580904,0.492256285548373,0.188878075080767,-0.80555206510747,-1.27777747724547,-0.00435499330264816,0.0176886530211966,0.121510475088848,0.695416210267442,2.4641942502147,0.794638192057433,1.94729783469775,0.86189892434396,0.885646265012807,0.534323654642743,0.0525503048436949,0.0459450467994922,0.00923333928463665,-0.43319709364961,0.878551468515798,0.415623798698262,1.45908983485158,0.6145454176305,0.357159447825462,0.673718385071389,0.199708271017922,0.440208684219617,0.185589161455283,-1.13321674812573,-0.441912301946611,0.0242027800883708,0.596296668099365,0.250797345257156,0.266822560826508,2.19901523897821,0.807044817308153,2.3218830016038,0.978293490003844,0.2251697692775,0.192222097403045,0.0374197521485331,0.000917936406977793,0.000928563928289661,0.436458272582753,0.0301567971573183,0.611832522507387,0.33433303023639,78,10,255,57,312
"4",4,-1.07428571428571,-1.23533333333333,0.781745454545455,0.622622950819672,0.752857142857143,-0.379603490851247,-0.366809454885089,0.473800219054985,0.476314812006277,0.47436916319976,0.4396679838528,1.18619062249728,0.187615785116083,0.491906344406038,0.176806318694701,-1.24133690435807,-2.6917003537789,0.106080037296257,-0.487803906796314,0.127835146319035,0.482129922655578,1.95808144400873,0.841520400813714,1.44043353080887,0.820903180080485,0.387924888011654,0.757144183787396,0.0115574878936098,0.33289263761566,0.0072967692635596,-1.11136408655642,-1.22625966356801,0.63054922165526,0.584574841311706,0.621829942624586,0.401414332365522,0.736543877292654,0.18439066639352,0.440151751534217,0.174102470829579,-1.89812172087104,-2.6698591360951,0.269150156438621,-0.278106739427582,0.280595370179175,-0.324606452241807,0.217339808959083,0.991948286871899,1.44725642205099,0.963064515069997,0.00562941053031796,0.0959360236562199,0.000627046535037645,0.184138094298957,0.000354763771425848,0.357536835192242,0.0195848480581496,0.684021424275298,0.365873562911663,49,15,275,61,336
"5",5,-1.11017543859649,0.743529411764706,-0.0691860465116279,-0.474852941176471,-0.153803680981595,-0.194113631136588,-0.0183724941575432,-0.275534798600374,-0.113956688287723,-0.241693745853218,0.456290397408989,0.978225648916256,0.201365945025884,0.433220187593252,0.183079783617853,-1.08842637654968,-1.93565953478673,-0.670204798563979,-0.963052653346182,-0.600523528041596,0.700199114276499,1.89891454647164,0.119135201363231,0.735139276770736,0.117136036335159,0.670532812676549,0.98501545356478,0.171209216066924,0.792515389690911,0.18678317413807,-1.22671430335987,0.703671937959063,-0.203669972849792,-0.521974990351187,-0.272439575396389,0.414145298606829,0.684025069658157,0.197391490366593,0.396794572617556,0.180082806082603,-2.03842417299584,-0.636992563093425,-0.590550184822998,-1.29967806194256,-0.625395389553202,-0.415004433723903,2.04433643901155,0.183210239123415,0.255728081240186,0.080516238760423,0.00305609605433466,0.303610122497296,0.302162417507439,0.188348917375344,0.130315927686347,0.182355737463769,0.104376983099531,0.707402926798238,0.219867307807971,57,17,258,68,326
"6",6,-0.901206896551724,-1.627,0.262330827067669,1.86348484848485,0.580632530120482,0.383271022159841,0.226468766213528,0.565146557795037,0.411328031476678,0.539270496749973,0.461851740132004,1.03706820885352,0.194959081516702,0.438642858034927,0.17799805323143,-0.521941754696039,-1.80614757265083,0.183033779563292,-0.448396172347495,0.190400723098128,1.28848379901572,2.25908510507788,0.947259336026781,1.27105223530085,0.888140270401818,0.406619488913788,0.827137696772824,0.00374598828161421,0.348383810393372,0.00244843233640657,-0.88762743796196,0.208496261744423,0.569205115150223,1.84866121908564,0.780454876859185,0.418478231205631,0.697877521873778,0.191348153341847,0.400881273330786,0.175239621686018,-1.70782969943902,-1.15931854674825,0.194169626091956,1.06294836128074,0.436991529690165,-0.0674251764848969,1.57631107023709,0.94424060420849,2.63437407689053,1.12391822402821,0.0339147427180138,0.76512495173347,0.00293266397651548,3.99786962890225e-06,8.44250688647463e-06,0.0114325680797858,0.169131279543149,0.819209464846284,0.000267741419805287,58,10,266,66,332
"7",7,-0.21377358490566,0.728571428571429,0.390797101449275,0.568947368421053,0.421291291291291,0.0433225150352754,0.526611518041393,-0.345611807291207,0.11589441121533,-0.260054067790066,0.498122408027946,1.02164275287454,0.198839977839658,0.402074112723646,0.178458014858102,-0.932979464591864,-1.47577148265906,-0.73533100254368,-0.672156368838914,-0.60982534966446,1.01962449466241,2.52899451874185,0.0441073879612655,0.903945191269574,0.0897172140843275,0.930694066974465,0.60623466100358,0.082186070080312,0.773161948746229,0.145053373987131,-0.194297212724314,0.522591898377411,-0.37640785021001,0.553288528543035,-0.209609382257258,0.444628646710941,0.686913222906539,0.195012826191136,0.372406198272758,0.175679417120485,-1.06575334677254,-0.823733279023739,-0.758625966068006,-0.176614207691053,-0.553934712638398,0.677158921323914,1.86891707577856,0.00581026564798587,1.28319126477712,0.134715948123882,0.662120328585897,0.446786693519528,0.053585813283769,0.137355193748017,0.232816236596877,0.0508248139576499,0.150265513875044,0.784483727205461,0.144607427074769,53,14,276,57,333
"8",8,-0.433207547169811,0.0757894736842106,0.3155078125,1.33722222222222,0.539786585365854,0.0057187181259667,0.493994211927281,0.529322870324126,1.06999092973221,0.660330182329558,0.509243630404439,0.972512432395723,0.205049787895142,0.373989813642947,0.180470921914649,-0.99238045682316,-1.41209513008578,0.127432671012071,0.336984364407189,0.306613675120105,1.00381789307509,2.40008355394034,0.931213069636182,1.80299749505723,1.01404668953901,0.991040082337101,0.61148370535167,0.00983902798701519,0.00422285422524016,0.000253272078756472,-0.338795308277093,0.17548648844919,0.488361213724504,1.42474040990315,0.67099864208133,0.452324859671009,0.681737089312612,0.2008564591834,0.349844376391549,0.177595528159458,-1.2253357425444,-1.1606936535287,0.0946897876627997,0.73905803198184,0.322917803073422,0.547745125990219,1.51166663042708,0.882032639786208,2.11042278782446,1.01907948108924,0.453851890892272,0.79686166777685,0.0150408436939677,4.65116643688646e-05,0.000157940225346209,0.334992729612018,0.0103598353617984,0.593057787202687,0.474618447727985,53,19,256,72,328
"9",9,-0.583409090909091,0.41304347826087,0.388028673835125,1.1537037037037,0.512192192192192,0.278863259975325,0.487921177489548,0.485209932251315,0.676712727024547,0.525269781887001,0.481160096176162,1.02162477259962,0.197677274123583,0.422521589542965,0.179563373324297,-0.664193199327781,-1.51442658251962,0.0977695944070412,-0.15141437117028,0.173332037228859,1.22191971927843,2.49026893749872,0.872650270095588,1.50483982521937,0.877207526545144,0.562208409527029,0.632939678915968,0.0141058705944187,0.109242965287391,0.00344167130610851,-0.557985594212532,0.42302443161332,0.478339261871349,1.19069150378863,0.611632166033786,0.43248048224875,0.696071317834327,0.193914152070497,0.388593450496982,0.176733273212315,-1.4056317634366,-0.941250282013294,0.0982745077205511,0.429062336186401,0.265241315667771,0.289660575011532,1.78729914523993,0.858404016022147,1.95232067139087,0.9580230163998,0.196981807239277,0.543365600340942,0.0136342515005383,0.00218321575953007,0.000538644608660377,0.107759762686425,0.121469197860687,0.739508435585536,0.234608416851762,44,23,279,54,333
"10",10,0.541525423728814,0.200666666666667,0.112737642585551,1.56333333333333,0.393067484662577,0.349171532352193,0.707803379128556,0.428651750269048,0.754176585484781,0.506638619124251,0.405898471571988,0.818257294384764,0.207695231562498,0.420356719257785,0.187366419010457,-0.446374853308758,-0.89595144795277,0.0215765766458456,-0.069707444919892,0.139407185951514,1.14471791801314,2.31155820620988,0.83572692389225,1.57806061588945,0.873870052296988,0.389654816184561,0.387031531416108,0.0390319650550053,0.072791668243134,0.00685104849013707,0.578885770452289,0.258023445986479,0.285705673226862,1.63622417570549,0.595378705642344,0.375390170384476,0.6188765006453,0.203340686064788,0.386831748884204,0.184156632760926,-0.156865443651638,-0.954952206156489,-0.112834748051787,0.87804787981581,0.234438337916759,1.31463698455622,1.47099909812945,0.684246094505511,2.39440047159517,0.956319073367929,0.123051502914456,0.676735204035098,0.160003716773172,2.33890446923457e-05,0.00122496836393027,0.204299588116772,0.119014008278572,0.662570778774606,0.28926348588244,59,15,263,63,326
"11",11,0.288196721311475,0.242,0.471712062256809,1.12986111111111,0.615744680851064,0.219254346454363,0.564459815966203,0.280346229850392,0.686848978384856,0.366930179373635,0.44499865478339,0.953041763683707,0.195047483917204,0.405762005318014,0.176401739736521,-0.652926990089854,-1.3034677166164,-0.101939813902483,-0.108429938333202,0.0211891226798451,1.09143568299858,2.4323873485488,0.662632273603267,1.48212789510291,0.712671236067425,0.622219004756163,0.553668557683866,0.150626243590821,0.090505248743407,0.0375179625018498,0.223680829919186,0.306343203860119,0.173181317384233,1.0740595750658,0.381286933140462,0.405555027528946,0.670264533539968,0.191429222116093,0.375387079885849,0.173716140366603,-0.571192417786698,-1.00735114199276,-0.202013063551828,0.338314418227879,0.0408095544886162,1.01855407762507,1.620037549713,0.548375698320293,1.80980473190373,0.721764311792307,0.581261847367586,0.64763639557569,0.365637351519117,0.00422033405396349,0.0281718553548993,0.364316612814893,0.0244790347274031,0.634915408951046,0.379381397017374,61,10,257,72,329
"12",12,0.5872,0.043,0.401985559566787,1.97190476190476,0.692882352941177,0.546373514712683,1.25160639312263,0.657059565921594,1.42481496561134,0.789865261109407,0.498156304540554,1.10532593837178,0.198499526359898,0.412415164920818,0.179696166244062,-0.429994900858369,-0.914792637264009,0.268007643307934,0.616496095688394,0.437667247111123,1.52274193028374,3.41800542350926,1.04611148853525,2.2331338355343,1.14206327510769,0.272732622043119,0.257490903482502,0.000932520980043483,0.000550686044629378,1.1048759373633e-05,0.625045000268194,0.0906951284394708,0.47876739618766,2.0396103754881,0.743553258747555,0.444427207598814,0.709622157078208,0.194691575106873,0.380438766345636,0.176858601320168,-0.246016320375188,-1.30013874206544,0.0971789208848137,1.2939640951278,0.396916769803897,1.49610632091158,1.48152899894438,0.860355871490506,2.78525665584839,1.09018974769121,0.159603660438489,0.898301209103223,0.0139283136684045,8.26684460886185e-08,2.61978854720901e-05,0.422311428628948,0.00127176184144022,0.679143447096293,0.410372472534467,50,10,277,63,340
"13",13,0.120625,1.13777777777778,0.32479704797048,0.744126984126984,0.403892215568862,0.109653137988329,0.520883373326491,0.023046020708009,0.384702808155892,0.0985213843334742,0.504105115087458,1.09430015152415,0.187059422356639,0.386407631617006,0.16877195399925,-0.878374732005507,-1.62390551193757,-0.343583710079869,-0.372642233164861,-0.232265567105507,1.09768100798217,2.66567225859055,0.389675751495887,1.14204784947665,0.429308335772456,0.827802823478688,0.634076655739698,0.901947456156684,0.319450358843343,0.559385507372523,-0.0508571211331749,1.04284238693865,-0.038603683068634,0.620684562274575,0.0975325327839461,0.448512526933608,0.714502105916408,0.183861942498101,0.3598444003216,0.166415580724743,-0.929925520538098,-0.357556007535528,-0.398966468492486,-0.0845975023941732,-0.228636011902869,0.828211278271748,2.44324078141284,0.321759102355218,1.32596662694332,0.423701077470761,0.909720862426134,0.144417315863539,0.83369876677277,0.0845510275970335,0.55782301055004,0.24047529756224,0.0500324160540407,0.701129242057561,0.32375927088837,48,18,271,63,334
"14",14,-1.11573529411765,4.098,0.538037735849057,1.43209677419355,0.707553516819572,1.43645088301737,3.19859832296819,-0.152035056744942,1.48077710787903,0.117326296353528,0.539969502142835,1.15777707551332,0.189967552721928,0.48025498017236,0.180312224574711,0.378130106067387,0.929396952835974,-0.524364618311136,0.539494643345205,-0.236079169785204,2.49477165996734,5.4677996931004,0.220294504821251,2.42205957241285,0.470731762492259,0.00780839518165932,0.00573242768530413,0.42352473240379,0.00204708740755311,0.515250433438808,-1.22609596075052,3.7697688014326,-0.166181835273278,1.44476280286991,0.0715780661394219,0.473635904918839,0.732600913908932,0.186621615305427,0.431249351085571,0.177441298906492,-2.15440527617649,2.33389739512997,-0.531953480008604,0.599529606385925,-0.276200489087308,-0.297786645324564,5.20564020773524,0.199589809462048,2.2899959993539,0.419356621366152,0.00963421183564195,2.66478017318938e-07,0.373211023400715,0.000807591620591297,0.686661256837234,0.0677913995020012,0.136837907220824,0.795151644594651,0.0889910858960484,68,5,265,62,327
"15",15,-0.608181818181818,2.04714285714286,0.574326241134752,1.22571428571429,0.682248520710059,0.657556645878234,1.50446853463607,0.0829792500264506,0.92542777779382,0.227606087047608,0.39297267613605,0.857670560356835,0.197651358616109,0.453373492164297,0.18196092257275,-0.112655646256746,-0.176534874263615,-0.304410294356533,0.0368320616066455,-0.129030767788662,1.42776893801321,3.18547194353575,0.470368794409434,1.81402349398099,0.584242941883879,0.0942705222248852,0.0794076600687472,0.674612308259358,0.0412305560315055,0.210988673277587,-0.632142303297275,1.8065412547618,0.0869966045372188,1.1964805904063,0.227394269415714,0.365095869028253,0.635418009858283,0.193890376948609,0.411782797176785,0.179016636794483,-1.347717057497,0.561144840311452,-0.29302155123095,0.389401138486643,-0.123471891334961,0.0834324509024523,3.05193766921215,0.467014760305388,2.00356004232596,0.57826043016639,0.083372970084,0.00446805115903626,0.653655555038745,0.00366536915476212,0.20399880185654,0.119830901898358,0.146097456597962,0.781103538005367,0.0749517220444958,55,7,282,56,338
