"","Sim","trued_H_01","trued_D_11","trued_I_00","trued_B_10","trued_IB_sp","ITT_H","ITT_D","ITT_I","ITT_B","ITT_IB","ITT_se_H","ITT_se_D","ITT_se_I","ITT_se_B","ITT_se_IB","ITT_lb_H","ITT_lb_D","ITT_lb_I","ITT_lb_B","ITT_lb_IB","ITT_ub_H","ITT_ub_D","ITT_ub_I","ITT_ub_B","ITT_ub_IB","ITT_pvalue_H","ITT_pvalue_D","ITT_pvalue_I","ITT_pvalue_B","ITT_pvalue_IB","delta_H","delta_D","delta_I","delta_B","delta_IB","delta_se_H","delta_se_D","delta_se_I","delta_se_B","delta_se_IB","delta_lb_H","delta_lb_D","delta_lb_I","delta_lb_B","delta_lb_IB","delta_ub_H","delta_ub_D","delta_ub_I","delta_ub_B","delta_ub_IB","delta_pvalue_H","delta_pvalue_D","delta_pvalue_I","delta_pvalue_B","delta_pvalue_IB","PCP_H","PCP_D","PCP_I","PCP_B","nH","nD","nI","nB","nIB"
"1",1,0.9168,1.943125,1.06059259259259,2.4371875,1.32437125748503,1.71636436676809,2.36915439317842,1.06802508929987,1.78513325667264,1.20837207411057,0.448497804133006,1.03775395518651,0.194992004968052,0.450093869794493,0.180273347887135,0.837324823522096,0.335194016198879,0.685847782289236,0.902965482213177,0.855042804879326,2.59540391001408,4.40311477015797,1.45020239631051,2.66730103113211,1.56170134334181,0.000129757660935148,0.0224325189507054,4.31922493326908e-08,7.30473583364644e-05,2.04185557350911e-11,0.929564587725299,2.38765284516746,1.05291482360011,2.47471368243251,1.35384771089899,0.308707637544947,0.497466908909417,0.163148803772897,0.309751402642422,0.152728759905394,0.324508736384759,1.41263562020454,0.733149044084441,1.86761208909259,1.05450484208095,1.53462043906584,3.36267007013039,1.37268060311578,3.08181527577242,1.65319057971703,0.00260261402384443,1.58965815377776e-06,1.09145581461689e-10,1.33226762955019e-15,0,0.00959558780658014,0.16634650213836,0.805015226266402,0.0523938843928699,50,16,270,64,334
"2",2,0.907636363636364,3.15571428571429,0.904080882352941,1.74338983050847,1.05368580060423,1.43648536148335,1.64848499506138,1.65346579893784,1.91302211384534,1.70313640470478,0.435853553420949,1.06814523163517,0.188683744267983,0.46033778597621,0.176354201891092,0.582228094244491,-0.445041189201759,1.28365245570443,1.01077663260906,1.35748852047593,2.29074262872222,3.74201117932451,2.02327914217125,2.81526759508162,2.04878428893362,0.000981424810380993,0.122754266710933,0,3.24304284640142e-05,0,1.23939080463253,3.19846275502708,1.66727729512271,2.01263605193129,1.74448740993792,0.302700367761657,0.504325103668095,0.15870707204696,0.314370215889398,0.149903989205255,0.646108985712653,2.21000371533819,1.35621714981887,1.39648175097599,1.45068098995674,1.83267262355241,4.18692179471597,1.97833744042656,2.62879035288659,2.0382938299191,4.23176039952011e-05,2.26705099137803e-10,0,1.53233425947974e-10,0,0.478712186073334,0.00450183620928841,0.620888992087613,0.437041351589767,55,14,272,59,331
"3",3,0.209354838709677,1.75636363636364,0.883948339483395,2.11125,1.09412844036697,0.685306541255434,1.41135681918585,1.16596707591701,1.77523435664236,1.26479247777815,0.45452406390099,1.1616436875963,0.195695993237515,0.480752069733572,0.181944379258732,-0.205544254097288,-0.865422971371184,0.78240997725269,0.832977614471467,0.90818804724154,1.57615733660816,3.68813660974289,1.54952417458134,2.71749109881325,1.62139690831476,0.13161971536669,0.224379310584779,2.55260923509582e-09,0.000221956188734662,3.61333185594503e-12,0.391157414199127,1.83238251502214,1.13563711089545,2.2244749250879,1.31541407087115,0.311632864204591,0.522191681913364,0.163643740508854,0.323540604252596,0.153922642491264,-0.219631776040934,0.808905625445552,0.814901273202681,1.59034699321648,1.01373123518304,1.00194660443919,2.85585940459873,1.45637294858823,2.85860285695931,1.61709690655927,0.209411006759719,0.000449756356554198,3.92952337335828e-12,6.1810556672981e-12,0,0.446688713185249,0.00246222186086061,0.653314378110806,0.405567776254102,62,11,271,56,327
"4",4,0.828269230769231,-1.44,1.39143382352941,1.52390625,1.41666666666667,0.893961535175004,1.10222199782745,1.15520989017833,1.25837100287573,1.17270488794361,0.598696584186195,NA,0.178816771561497,0.463703987018669,0.168325184139329,-0.27946220749709,NA,0.804735458086068,0.349527888831508,0.842793589339455,2.0673852778471,NA,1.50568432227059,2.16721411691995,1.50261618654777,0.135390176605014,NA,1.04495967434559e-10,0.00665288150730325,3.23996385276359e-12,0.870992654302651,-1.422542824961,1.14170709580791,1.50617031998218,1.19705537913523,0.372797124411623,NA,0.151676150750744,0.316035554917964,0.144066740395288,0.140323716915772,NA,0.844427303022784,0.886752014508837,0.914689756590388,1.60166159168953,NA,1.43898688859304,2.12558862545552,1.47942100168008,0.0194718771585007,NA,5.17363929475323e-14,1.88081949370478e-06,1.11022302462516e-16,0.331012550207971,0.0096357422055996,0.704880019185299,0.367706274761577,52,12,272,64,336
"5",5,0.892962962962963,-0.825625,0.46992337164751,0.892173913043478,0.558212121212121,0.625530380633593,0.69957025588611,0.460238507818153,0.642293840986583,0.495895450367454,0.520290142607097,1.17881536372155,0.19632841682333,0.444019573594971,0.180296453844066,-0.394219560387525,-1.61086540143062,0.0754418817026581,-0.227968531690391,0.142520894292796,1.64528032165471,3.01000591320284,0.845035133933649,1.51255621366356,0.849270006442112,0.229258079426948,0.552878742358044,0.0190665286142579,0.148024685895746,0.00595144113459112,0.82427402190596,-0.838089186336005,0.363802421618032,0.868770593268736,0.468634995264816,0.341079217138611,0.52797909648049,0.164087137166996,0.306872848941225,0.152746199445683,0.155771040439165,-1.87290920002776,0.0421975424444369,0.267310861510735,0.169257945575906,1.49277700337275,0.196730827355754,0.685407300791627,1.47023032502674,0.768012044953725,0.015663448614053,0.112432724785996,0.0266142479242917,0.0046396311788961,0.00215451038380499,0.351686487973836,0.0083085284916516,0.664461451928796,0.382223278598816,54,16,261,69,330
"6",6,-0.173137254901961,3.754,1.04593406593407,1.96939393939394,1.22572271386431,0.654239126544049,1.19359213724984,1.3050264493847,1.79830595699684,1.38704625323311,0.46241228799634,1.12132183024769,0.197578151644755,0.450143307407955,0.181141066524308,-0.252072303937539,-1.00415826511416,0.917780388028989,0.916041286595507,1.03201628672429,1.56055055702564,3.39134253961384,1.69227251074042,2.68057062739817,1.74207621974193,0.15711558758859,0.287124443235662,3.97208932412241e-11,6.47042968859868e-05,1.89848137210902e-14,-0.0529966196405731,3.73746622832953,1.36922959278501,2.02515168405437,1.4712174789275,0.31524881643512,0.511018426384415,0.164961356979034,0.309482170067611,0.153350756578207,-0.670872946022286,2.73588851717974,1.04591127426525,1.41857777686455,1.17065551903224,0.56487970674114,4.73904393947932,1.69254791130477,2.63172559124418,1.77177943882275,0.866496390317824,2.59792187762287e-13,1.11022302462516e-16,6.00239857817542e-11,0,0.436246021997216,0.0105573171779967,0.686997741046302,0.341912214813563,51,10,273,66,339
"7",7,0.155,0.987142857142857,1.24593639575972,1.5019298245614,1.28885294117647,0.32093641163291,0.704886853234809,0.552712330993383,0.916672353239634,0.617878125879471,0.46825376191726,1.00113298714844,0.19940540997429,0.409842688292021,0.17936094021124,-0.596824097350312,-1.25729774531113,0.161884909121331,0.113395444860197,0.266337142832199,1.23869692061613,2.66707145178075,0.943539752865436,1.71994926161907,0.969419108926744,0.493097898776329,0.48137726948087,0.0055746919680808,0.0253095906456604,0.000571298704111989,-0.00945404726529809,0.847973248033358,0.531221073724088,1.32282320953599,0.688093448199007,0.317990405199084,0.485522535920174,0.166229644729754,0.289895059903318,0.152073708251809,-0.632703788884802,-0.103633436052737,0.205416956890882,0.754639332829405,0.390034457030011,0.613795694354205,1.79957993211945,0.857025190557293,1.89100708624257,0.986152439368004,0.976281903107219,0.0807211967447625,0.00139489165672457,5.04012553126376e-06,6.04708178331137e-06,0.287245498860446,0.0532620256725397,0.697261271810447,0.342448248493736,46,14,283,57,340
"8",8,0.446346153846154,1.25,1.09649805447471,1.97782051282051,1.30170149253731,1.25187151864528,1.37927039090923,1.33484101734692,1.42923988210026,1.35750581946623,0.54814162543266,1.04314429062157,0.200646916439025,0.378311519783699,0.177196260968634,0.17753367437002,-0.665254849387633,0.941580287517409,0.687762928387603,1.01020752977255,2.32620936292054,3.4237956312061,1.72810174717642,2.17071683581293,1.70480410915992,0.0223805338226957,0.186093579668225,2.87790902220308e-11,0.000158128178678218,1.84297022087776e-14,0.472295930672475,1.32834525317346,1.30768474922889,1.98680910021298,1.44982705524882,0.352512066799551,0.49640941744853,0.167087723768126,0.273926313085957,0.150514246956485,-0.218615024370422,0.355400673387831,0.98019882838459,1.44992339214667,1.15482455205394,1.16320688571537,2.30128983295909,1.6351706700732,2.5236948082793,1.7448295584437,0.180310132513358,0.00745274037449262,4.9960036108132e-15,4.07451850037432e-13,0,0.0263378797575132,0.160895621006402,0.767496435579553,0.148431559266411,52,13,257,78,335
"9",9,0.629583333333333,1.64666666666667,1.13007272727273,1.74830769230769,1.24826470588235,1.23780877969749,1.57172629816491,1.24233084503716,1.48642479452124,1.29439394541576,0.520432353376743,1.13041399706982,0.194608954831938,0.41381537572732,0.176587033422309,0.217780110689654,-0.643844423711895,0.860904302497585,0.675361561846783,0.948289719771263,2.25783744870533,3.78729702004172,1.62375738757674,2.2974880271957,1.64049817106026,0.0173868224520022,0.16440780177449,1.72826752908861e-10,0.000328149956726365,2.30038210702332e-13,0.641889668272656,1.61037469382935,1.22436705043682,1.77516544374243,1.33849644724789,0.34099279563057,0.516474963342376,0.162881595883919,0.292179793613155,0.150076169453431,-0.0264439301508891,0.598102366761652,0.90512498875993,1.2025035712503,1.04435256018144,1.3102232666962,2.62264702089706,1.54360911211371,2.34782731623456,1.63264033431434,0.0597798042905834,0.00182075915849311,5.60662627435704e-14,1.23530530249383e-09,0,0.130457134481838,0.108782768194777,0.739206887369589,0.250776986385198,48,12,275,65,340
"10",10,-0.497735849056604,0.987,1.28468401486989,2.26514705882353,1.48252225519288,1.069781329862,1.15150701679973,1.22394241703199,1.32596869276499,1.24743067444721,0.431563893724048,0.94629271957514,0.201477543394492,0.422897841966023,0.182759851119448,0.223931641134991,-0.70319263240001,0.829053688285181,0.497104153371872,0.889227948433185,1.915631018589,3.00620666599946,1.6188311457788,2.15483323215811,1.60563340046123,0.0131807432627742,0.223656980929816,1.24116872335378e-09,0.00171599454506,8.76088090961957e-12,-0.517389732002998,1.1014974209232,1.21649072038276,2.27457161722816,1.42681261119301,0.300596404265499,0.474160037484303,0.167660190640714,0.296626174543104,0.154508195081725,-1.10654785824562,0.172160824545809,0.887882785085846,1.69319499825179,1.12398211351654,0.0717683942396212,2.0308340173006,1.54509865567968,2.85594823620454,1.72964310886948,0.0852126061809387,0.0201764726917373,3.99680288865056e-13,1.7430501486615e-14,0,0.047536625945865,0.164035267056869,0.762706221028926,0.117455201175115,53,10,269,68,337
