,Sim,trued_H_01,trued_D_11,trued_I_00,trued_B_10,trued_IB_sp,ITT_H,ITT_D,ITT_I,ITT_B,ITT_IB,ITT_se_H,ITT_se_D,ITT_se_I,ITT_se_B,ITT_se_IB,ITT_lb_H,ITT_lb_D,ITT_lb_I,ITT_lb_B,ITT_lb_IB,ITT_ub_H,ITT_ub_D,ITT_ub_I,ITT_ub_B,ITT_ub_IB,ITT_pvalue_H,ITT_pvalue_D,ITT_pvalue_I,ITT_pvalue_B,ITT_pvalue_IB,delta_H,delta_D,delta_I,delta_B,delta_IB,delta_se_H,delta_se_D,delta_se_I,delta_se_B,delta_se_IB,delta_lb_H,delta_lb_D,delta_lb_I,delta_lb_B,delta_lb_IB,delta_ub_H,delta_ub_D,delta_ub_I,delta_ub_B,delta_ub_IB,delta_pvalue_H,delta_pvalue_D,delta_pvalue_I,delta_pvalue_B,delta_pvalue_IB,PCP_H,PCP_D,PCP_I,PCP_B,nH,nD,nI,nB,nIB
93,93,0.372738095,0.791428571,0.517830688,1.339487179,0.757865169,0.542282782,0.747822631,0.538471869,0.793174518,0.614731009,0.359892529,0.563545583,0.230495758,0.372489657,0.196499544,-0.163093612,-0.356706416,0.086708485,0.063108206,0.22959898,1.247659177,1.852351677,0.990235254,1.52324083,0.999863039,0.131864267,0.184510067,0.019483605,0.033222281,0.001757552,0.369078009,0.769124337,0.494343688,1.307264865,0.742464208,0.264311721,0.358580282,0.187232881,0.270823557,0.164201409,-0.148963445,0.0663199,0.127373985,0.776460447,0.42063536,0.887119462,1.471928774,0.861313391,1.838069284,1.064293056,0.162601908,0.031959619,0.008284218,1.38606266686381e-06,6.13543220151502e-06,0.181927062,0.205207618,0.548537027,0.131551638,84,49,189,78,267
94,94,0.35125,2.480263158,0.507575758,0.917631579,0.621313869,0.539607511,0.745402618,0.680979232,0.917737136,0.746078941,0.383475727,0.65997882,0.219050039,0.376173295,0.189728246,-0.211991103,-0.5481321,0.251649045,0.180451025,0.374218413,1.291206125,2.038937336,1.110309419,1.655023247,1.11793947,0.159383191,0.258714733,0.001878591,0.014700854,8.41174867944883e-05,0.463699611,2.454309265,0.670147746,1.000107969,0.773686988,0.276655794,0.394814111,0.179620222,0.272900778,0.159446107,-0.078535781,1.680487828,0.31809858,0.465232273,0.461178361,1.005935002,3.228130703,1.022196911,1.534983665,1.086195616,0.093720847,5.08798447818037e-10,0.000190786,0.000247599,1.22012189707199e-06,0.398287052,0.004890919,0.438964542,0.369163484,88,38,198,76,274
95,95,-0.106216216,0.290882353,0.499257426,1.729666667,0.878493151,0.421029187,0.741617498,0.123120525,0.478128545,0.227257466,0.387039527,0.616188187,0.230047275,0.376228025,0.196588917,-0.337554347,-0.466089157,-0.327763849,-0.259264833,-0.158049732,1.179612722,1.949324152,0.574004899,1.215521923,0.612564664,0.276674751,0.228760916,0.5925139,0.203782812,0.247679748,0.0072726,0.757825817,0.111448409,1.711478654,0.529830876,0.278627408,0.37886848,0.186960537,0.272991582,0.164273221,-0.538827085,0.01525724,-0.25498751,1.176424986,0.20786128,0.553372286,1.500394393,0.477884328,2.246532323,0.851800472,0.979176361,0.045474945,0.55110402,3.62567975642492e-10,0.001258395,0.01979945,0.286228114,0.690050627,0.016189249,74,34,202,90,292
96,96,0.319324324,0.488205128,1.031538462,1.204456522,1.086968641,0.670128223,0.639966388,0.928906868,0.861701819,0.908690173,0.361827648,0.528511184,0.24925225,0.379153785,0.208236839,-0.039040936,-0.395896498,0.440381435,0.118574056,0.500553468,1.379297382,1.675829274,1.4174323,1.604829581,1.316826878,0.064016529,0.225939393,0.000193946,0.023044422,1.27861042760191e-05,0.295588179,0.50397454,0.947657289,1.241009896,1.03791963,0.265321871,0.343939486,0.199449445,0.274443032,0.172325446,-0.224433132,-0.170134466,0.55674356,0.703111438,0.700167961,0.815609491,1.178083545,1.338571018,1.778908355,1.375671298,0.265247472,0.142839078,2.02047152719764e-06,6.12807342292854e-06,1.71192160447475e-09,0.122558568,0.220624781,0.611087508,0.109989691,74,39,195,92,287
97,97,0.20606383,2.148108108,0.839301075,1.108674699,0.922416357,0.709417169,0.900108915,1.040710128,1.253786697,1.105127509,0.351306202,0.574206745,0.204996825,0.328136748,0.174192717,0.020869664,-0.225315626,0.638923734,0.610650488,0.763716058,1.397964673,2.025533455,1.442496521,1.896922906,1.446538961,0.043448788,0.116981661,3.8401944268962e-07,0.000132951,2.23466911641879e-10,0.496336459,2.196569181,1.19336653,1.258916037,1.210725491,0.259559565,0.362102406,0.170053827,0.246542616,0.148324097,-0.01239094,1.486861508,0.860067153,0.77570139,0.920015603,1.005063858,2.906276855,1.526665907,1.742130684,1.501435378,0.055847257,1.31009003645488e-09,2.25741647597033e-12,3.28559840223619e-07,3.33066907387547e-16,0.410264391,0.00530089,0.373734962,0.397893976,94,37,186,83,269
98,98,-0.168875,0.89826087,0.453930348,1.905068493,0.840547445,0.182255231,0.929819462,0.717498735,1.440378485,0.921285566,0.397104459,0.646295341,0.219572542,0.34079299,0.185798286,-0.596055207,-0.33689613,0.287144461,0.772436498,0.557127617,0.960565668,2.196535055,1.147853008,2.108320471,1.285443515,0.646262586,0.150238015,0.001084225,2.37301954124636e-05,7.1030163717456e-07,-0.103551118,0.876342129,0.606548511,1.922755473,0.994782219,0.283725208,0.389028527,0.179976823,0.253650378,0.156656226,-0.659642307,0.113860228,0.25380042,1.425609868,0.687741658,0.452540072,1.63882403,0.959296601,2.419901079,1.301822781,0.715133989,0.024281709,0.000751278,3.44169137633799e-14,2.15179318807657e-10,0.342540478,0.03082693,0.47005398,0.330559254,80,46,201,73,274
99,99,0.790348837,0.745135135,0.691567568,0.603695652,0.662382671,0.761667817,0.67587714,0.745033379,0.697780251,0.728583809,0.376711405,0.513834456,0.226773975,0.310864206,0.18345438,0.02332703,-0.331219888,0.300564555,0.088497604,0.369019831,1.500008604,1.682974167,1.189502203,1.307062898,1.088147787,0.043188048,0.18838904,0.001018534,0.024790835,7.1430102037473e-05,0.725293696,0.729306791,0.790053601,0.555992747,0.709543307,0.273055336,0.33788356,0.18478156,0.236853667,0.154995162,0.190115073,0.067067183,0.427888398,0.091768089,0.405758372,1.26047232,1.391546399,1.152218804,1.020217404,1.013328242,0.00790232,0.030892397,1.90615979832609e-05,0.018904423,4.69798101943031e-06,0.191149896,0.166313452,0.515795084,0.219704405,86,37,185,92,277
100,100,0.278970588,1.23,0.36,1.863655914,0.82,0.85487324,1.262112072,0.79528691,1.190810304,0.912574859,0.41718279,0.7135933,0.218316718,0.38846465,0.192422811,0.037209997,-0.136505096,0.367394006,0.429433581,0.53543308,1.672536482,2.66072924,1.223179814,1.952187028,1.289716638,0.040446717,0.076948725,0.000269675,0.002173589,2.11044404219152e-06,0.328251849,1.304146842,0.711537949,1.870953601,1.056648293,0.293756815,0.413488197,0.179142238,0.279403767,0.161351962,-0.247500928,0.493724868,0.360425613,1.32333228,0.740404258,0.904004627,2.114568817,1.062650284,2.418574921,1.372892329,0.263811719,0.001610423,7.12968194247487e-05,2.13855599895396e-11,5.80335779432062e-11,0.127126181,0.180399036,0.62989991,0.166901703,68,28,211,93,304
101,101,0.189878049,0.996666667,0.688629442,1.012,0.786099291,0.763525737,0.89023618,0.96808542,1.076433433,1.006500007,0.380934816,0.545816345,0.256330448,0.368746648,0.210839789,0.016907217,-0.179544198,0.465686975,0.353703283,0.593261613,1.510144258,1.960016558,1.470483866,1.799163582,1.4197384,0.045032852,0.102886561,0.000158914,0.00350967,1.8081165160666e-06,0.328223573,1.044836687,1.029268436,1.164540587,1.077616658,0.275426265,0.351396639,0.203956559,0.269040363,0.174103499,-0.211601988,0.356111931,0.629520926,0.637231165,0.73638007,0.868049133,1.733561444,1.429015946,1.691850009,1.418853245,0.233381615,0.00294537,4.49957718418048e-07,1.50129913589758e-05,6.03486371986151e-10,0.242117092,0.165562046,0.474967819,0.24130905,82,36,197,85,282
102,102,0.260724638,0.674130435,0.327446809,1.464226804,0.714350877,-0.030365662,0.572761899,0.175803257,0.826586828,0.390202132,0.429656104,0.660975764,0.216122341,0.339918288,0.184132678,-0.872476152,-0.722726794,-0.247788747,0.160359227,0.029308714,0.811744828,1.868250591,0.599395261,1.492814429,0.751095549,0.943656942,0.386194134,0.415963977,0.01502723,0.034079001,0.007376171,0.6602282,-0.146533345,1.215404537,0.312031599,0.299837085,0.395356052,0.17765285,0.253331757,0.15547451,-0.580293717,-0.114655423,-0.494726533,0.718883417,0.007307159,0.59504606,1.435111823,0.201659844,1.711925656,0.616756039,0.980373543,0.094927574,0.409468291,1.60514469094153e-06,0.044753596,0.306220329,0.01236135,0.421114725,0.406591861,69,46,188,97,285
