"","Sim","trued_N_01","trued_N_01_nsl","trued_C_00","trued_C_00_nsl","trued_A_10","trued_A_10_nsl","trued_AC_sp","trued_AC_sp_nsl","AACE","AACE_se","AACE_CI_l","AACE_CI_u","AACE.adj","AACE.adj_se","AACE.adj_CI_l","AACE.adj_CI_u","CACE","CACE_se","CACE_CI_l","CACE_CI_u","CACE.adj","CACE.adj_se","CACE.adj_CI_l","CACE.adj_CI_u","NACE","NACE_se","NACE_bs_CI_l","NACE_bs_CI_u","NACE.adj","NACE.adj_se","NACE.adj_CI_l","NACE.adj_CI_u","CAACE","CAACE_se","CAACE_CI_l","CAACE_CI_u","CAACE.adj","CAACE.adj_se","CAACE.adj_CI_l","CAACE.adj_CI_u","APCP","CPCP","NPCP"
"1",1,-0.50183908045977,-0.705571428571429,0.0670949720670391,0.189038798498123,0.810930232558139,0.621860465116279,0.308490566037736,0.295930656934307,1.28254583290077,0.558269866326145,0.246384773221295,2.36808343650674,1.26117331077822,0.539396671355275,0.2342114811203,2.32085254524013,-0.296738111690583,0.404107201326311,-1.07222730946257,0.499680039215832,-0.381705794739467,0.375631521490459,-1.05973440107387,0.354078694698347,-0.506315582975795,0.608837217488406,-1.58448156170042,0.741397620299401,-0.623391691136431,0.552710437784669,-1.72252052718423,0.518167654512143,0.00538113285431785,0.369908010162401,-0.721881287783862,0.73863884776744,0.0209255787382937,0.340604927843369,-0.621952626339362,0.669467416084617,0.666951748181002,0.667595399421302,0.693299024245288
"2",2,-0.482530120481928,-0.427322880371661,-0.57040404040404,-0.0717935615738374,0.911190476190476,2.1214358974359,-0.129078014184397,0.616844064386318,1.1240872352868,0.578867309173276,-0.124642772062198,2.16026428691275,0.662970890465309,0.527623954004146,-0.410088427629172,1.51772551594074,0.262238192801627,0.350304291565614,-0.375172346768909,0.999590392908103,-0.0811141645874167,0.326408998928576,-0.659958771254073,0.523600607685447,-0.070568498685857,0.659040075119615,-1.27162889006914,1.18204045195587,-0.515136771601131,0.71641245138533,-1.89364015643879,0.855640074133829,0.187343604166478,0.342864392395268,-0.482096999778197,0.90049132177063,0.136077440511349,0.310581827380631,-0.481116580320043,0.721329286151075,0.668308624607067,0.70021120611872,0.662530463985575
"3",3,-1.5472380952381,-1.14600880410858,-0.0945054945054945,0.277638081395349,1.08169014084507,1.22744663382594,0.235573122529644,0.538927536231884,0.882198352343373,0.572453153159662,-0.11448042944061,2.01992359991381,0.744143118038831,0.561781081390179,-0.223739122601766,1.90558078021151,0.0843080618144245,0.36824453924961,-0.626033683604298,0.739104894034279,0.0733030335939823,0.368502466013331,-0.640214434584791,0.747877824508171,-0.598521939735339,0.492487165737482,-1.45546232654068,0.270872158012781,-0.561711084906851,0.482948511410592,-1.45224808680222,0.351367424208045,0.296408932750566,0.361568435320655,-0.459732678802124,1.04155387478663,0.230540862154676,0.338033344805451,-0.462704267519769,0.820457484729772,0.731792675323661,0.609129190127904,0.746222698812807
"4",4,-1.25705128205128,-1.46001315789474,0.555326633165829,0.519958502024292,0.606071428571429,0.69665306122449,0.570388692579505,0.541750599520384,0.632959540331215,0.619998830264334,-0.477555918650583,1.79131462414434,0.903754132884663,0.640036929465367,-0.24735223069106,2.24072613151997,0.461281577636786,0.346324408076081,-0.200217138324404,1.1541772992239,0.58036212139136,0.308580379393986,-0.0166697576960704,1.15167116395218,-1.41222072968794,0.547029724182437,-2.43181911027345,-0.342943428513879,-1.44632557413506,0.529330788149586,-2.41502238147192,-0.488183584599244,0.422074122280578,0.357948786159926,-0.271352651780238,1.11932570649882,0.625163300822608,0.305499016870745,0.0830237686726308,1.2318222725084,0.559263521497459,0.744067193728185,0.608721081810502
"5",5,-1.28976744186047,-1.52023255813954,-0.717708333333333,-0.723218365792623,0.121125,-0.442281583909491,-0.470992647058824,-0.655095176292451,-0.750659261184128,0.600199574960581,-1.80005913322064,0.431880715705466,-0.530290072428647,0.62517561979648,-1.70884688809439,0.751768161729182,-0.821712239516688,0.420005866388142,-1.60527764745848,-0.0211344987139256,-0.729344737081493,0.395183158065218,-1.51231574657563,0.0306148571920975,-1.15521647815316,0.657818716546206,-2.31123938484733,0.191355275008506,-1.13027944588807,0.66618120908063,-2.36787447717874,0.351754933736233,-0.945844153632815,0.371522205727053,-1.57820632292027,-0.21873900307769,-0.697859047072436,0.355979963038111,-1.39315545191614,-0.0561726518734705,0.608289647534615,0.709512171908008,0.658950377045855
"6",6,-1.04803921568627,-0.866476703889103,-0.134043715846995,0.294766522988506,1.05318181818182,0.81697157622739,0.251476014760148,0.458599018003273,0.676515295864417,0.57823658544646,-0.427590465773134,1.68721192151996,0.634601624792713,0.5610144140244,-0.571189830082286,1.58428754847992,0.168393901625398,0.458022897576326,-0.664913623173087,1.01880656312365,0.121506804763892,0.404671550056495,-0.646874550573627,0.978633659960524,-0.627951612739843,0.444023728217618,-1.42828168318958,0.263773560048848,-0.53755189356163,0.404951479583571,-1.315323234011,0.299291762812441,0.164508255399471,0.387129208139674,-0.558482832334807,0.926598829166768,0.187479764147752,0.350980974301365,-0.454143601482192,0.90510935316086,0.689276075753216,0.667672658060826,0.717963892167377
"7",7,-1.15525773195876,-1.82791133844842,0.274602272727273,-0.279904392764858,0.192903225806452,-0.466999072356215,0.24635687732342,-0.312964621337756,0.171373189014817,0.546935541918726,-0.737542100822207,1.26400275592063,0.148018476932415,0.556625453888742,-0.861945093388954,1.20377513611381,-0.682794125632234,0.392215464496411,-1.39991044790794,0.0721366806281555,-0.427289321949776,0.377066255455057,-1.19456175985261,0.286152829795756,-1.6483720273332,0.59133196580253,-2.89546901112589,-0.538076770675035,-1.2918965514463,0.612185626363476,-2.58947619871917,-0.203954698041375,-0.486248870028349,0.353551992401226,-1.18024057595108,0.232576881131387,-0.252760009163743,0.343572105498099,-0.907181245185119,0.431425014529032,0.720571917688578,0.624284088900454,0.71622570928041
"8",8,-0.930897435897436,-0.798315789473684,-0.139302325581395,0.312147015026398,0.858686868686869,0.657545454545455,0.225276752767528,0.448584504740111,0.341866860911265,0.523704991036121,-0.681055636694363,1.32863712126726,0.541209882806246,0.53986794316593,-0.43765452448716,1.5996045334076,0.144345029620547,0.4163557695286,-0.760683931634523,0.838893933962574,0.243429515880084,0.378537558780123,-0.540816264753791,0.946265896531245,0.198509772824365,0.653618826824743,-0.987675976829531,1.43967178131567,0.0542825317462563,0.66859299913425,-1.17506922822873,1.22136296156333,0.166196044701566,0.396453923083376,-0.570833388120513,0.845486716367288,0.319280815197735,0.344200544839914,-0.36462239300249,0.937349666471033,0.63491549570166,0.691193474151092,0.651046602941745
"9",9,-0.726323529411765,-1.10079861111111,-0.225621890547264,-0.0680642274806125,1.20564705882353,1.65141666666667,0.199755244755245,0.455685900259384,0.968493881583278,0.59705588296057,0.0139351400454882,2.28613663910811,0.727806660232009,0.583282845148905,-0.252859215035537,1.8850265864502,-0.104495574296224,0.353165587946344,-0.728324625262741,0.622626681880503,-0.286075793941619,0.329685170067244,-0.853163278313722,0.425568573943997,-0.514816721685264,0.56244840189651,-1.65252865664699,0.603027828980941,-0.831105332081347,0.591919753493362,-1.99207330761361,0.263708606146471,0.102000333066127,0.345186864236453,-0.535422819268616,0.69400910772122,-0.00903978614715323,0.310035517662482,-0.58315889721537,0.624387241010207,0.68137170495864,0.733772951804785,0.59891399469757
"10",10,-0.257471264367816,-0.282212674543502,-0.401739130434783,-0.216721040189125,0.871785714285714,0.305566417481311,-0.00257462686567162,0.0049885774781302,0.513901098305477,0.572142551982461,-0.665929348647884,1.52173246359476,0.40211276884361,0.524014536543384,-0.622182419555095,1.31951973373342,-0.0407920819694691,0.407485105122614,-0.750264633475404,0.769593205236757,-0.374919195343256,0.382705723977271,-1.03413080503915,0.398913998914657,-0.748781697710677,0.509960079339506,-1.77138093377877,0.2474655210578,-0.764274552136559,0.53635286872686,-1.77659611691536,0.312406667798366,-0.0130574748949804,0.383268177083394,-0.769745736086855,0.706839207758052,-0.161628831173765,0.335507429714558,-0.786013835816657,0.504086396511863,0.728027736352592,0.639446334307025,0.73488097871949
