"","Sim","trued_01","trued_11","trued_00","trued_10","trued_sp","adace_mean_starplusA","adace_se_starplusA","adace_res1_starplusA","adace_res0_starplusA","adace_se_res1_starplusA","adace_se_res0_starplusA","adace_mean_starplusB","adace_se_starplusB","adace_res1_starplusB","adace_res0_starplusB","adace_se_res1_starplusB","adace_se_res0_starplusB","adace_mean_plusplusA","adace_se_plusplusA","adace_res1_plusplusA","adace_res0_plusplusA","adace_se_res1_plusplusA","adace_se_res0_plusplusA","adace_mean_plusplusB","adace_se_plusplusB","adace_res1_plusplusB","adace_res0_plusplusB","adace_se_res1_plusplusB","adace_se_res0_plusplusB"
"1",1,-0.310909090909091,0.285555555555556,0.352075471698113,1.90209677419355,0.645963302752294,0.449138677680814,0.322533795508788,1.09715189873418,0.648013221053363,0.247548671341592,0.242503106948702,0.411209559556162,0.352659024051001,1.09715189873418,0.685942339178016,0.247548671341592,0.259242481880308,0.285523132524146,0.356121490412555,1.04144067441802,0.755917541893876,0.254232378942132,0.254914699158459,0.326492218660616,0.353167138718454,1.11449547160501,0.788003252944394,0.254052454673602,0.253120642328484
"2",2,-0.0459322033898306,-2.17625,0.137835820895522,2.1659649122807,0.493538461538462,0.61512926946191,0.310144068401264,1.80649681528662,1.19136754582471,0.250948953442009,0.227810101788759,0.815366819771773,0.342602479943632,1.80649681528662,0.991129995514851,0.250948953442009,0.252279192856961,0.274529107121404,0.348633839420752,1.58061184177472,1.30608273465331,0.26429581053871,0.239782397669238,0.822977773969062,0.337040367734418,1.93970019385256,1.11672241988349,0.25530412985,0.228303275669888
"3",3,-0.569230769230769,0.865,0.119725490196078,1.32105263157895,0.339198717948718,0.388800219616601,0.329650194363836,0.961418918918919,0.572618699302318,0.25841564038254,0.255288875604079,0.194884282240536,0.383335351172851,0.961418918918919,0.766534636678383,0.25841564038254,0.29206466498654,0.54344884423342,0.358508698775864,1.10945231013371,0.566003465900288,0.25143006994767,0.267708044026326,0.297425025177749,0.358013825776239,0.963175990930827,0.665750965753077,0.265753377744411,0.251776448739525
"4",4,-1.07428571428571,-1.23533333333333,0.781745454545455,0.622622950819672,0.752857142857143,0.702375400765188,0.315790116236216,1.1675,0.465124599234812,0.252913095969862,0.233051434553881,0.581901093844495,0.33702119209068,1.1675,0.585598906155505,0.252913095969862,0.22950943310743,0.698860985579339,0.345330523450038,1.22061249885348,0.521751513274139,0.256679598090905,0.238997301282364,0.577662152079952,0.339571292804138,1.22138013628122,0.643717984201273,0.25779241453763,0.228891917470586
"5",5,-1.11017543859649,0.743529411764706,-0.0691860465116279,-0.474852941176471,-0.153803680981595,0.0619646372730416,0.325584336371276,0.9098125,0.847847862726958,0.248604398324303,0.26322507438433,-0.0299693829252856,0.36186896116313,0.9098125,0.939781882925286,0.248604398324303,0.278716889677291,-0.0538395473826405,0.358770783986605,0.986717754904957,1.0405573022876,0.249291440871396,0.276892722039643,-0.0764470788493173,0.362257279112437,0.990708716771148,1.06715579562047,0.256629788574312,0.266197133615032
"6",6,-0.901206896551724,-1.627,0.262330827067669,1.86348484848485,0.580632530120482,0.608707967256644,0.298718800064443,1.3598773006135,0.751169333356853,0.239814642477232,0.261629139253296,0.534358745692881,0.357902322986479,1.3598773006135,0.825518554920616,0.239814642477232,0.277560519721046,0.563706735934751,0.353944515492169,1.37520200982804,0.811495273893291,0.241162527699854,0.274370747916998,0.530149855145919,0.352731308049582,1.39687908987091,0.866729234724986,0.250482688706008,0.264692832587008
"7",7,-0.21377358490566,0.728571428571429,0.390797101449275,0.568947368421053,0.421291291291291,-0.0228509357528755,0.335944237547058,0.746807228915663,0.769658164668538,0.243036381666524,0.264090287253183,-0.194954208670619,0.358537953683212,0.746807228915663,0.941761437586282,0.243036381666524,0.279279562482067,0.14503200788764,0.360640675217465,0.97253507023382,0.827503062346179,0.249915366703353,0.272680686559549,-0.245247273567158,0.358710153347065,0.772252106839197,1.01749938040636,0.247826122679785,0.267393102303665
"8",8,-0.433207547169811,0.0757894736842106,0.3155078125,1.33722222222222,0.539786585365854,0.804509417968115,0.327760856810332,1.50801204819277,0.703502630224656,0.244958928419026,0.266445178847032,0.692950986326782,0.348144658993515,1.50801204819277,0.815061061865989,0.244958928419026,0.258419129323562,0.747721246467181,0.363647711975019,1.58480681658834,0.837085570121164,0.255203331234916,0.277828092694426,0.542886112161626,0.363706964485916,1.55394795713899,1.01106184497737,0.25183264171361,0.274473709021544
"9",9,-0.583409090909091,0.41304347826087,0.388028673835125,1.1537037037037,0.512192192192192,0.317600374524452,0.328441761735804,1.42720238095238,1.10960200642793,0.23907570420314,0.263897586945054,0.562327713780024,0.346589971271725,1.42720238095238,0.864874667172357,0.23907570420314,0.264155589402002,0.0125642980502776,0.368959002447705,1.22038399875967,1.20781970070939,0.258988017087892,0.272680964356792,0.447307701131008,0.354157638933985,1.49011453816828,1.04280683703728,0.242322536587181,0.269806124880136
"10",10,0.541525423728814,0.200666666666667,0.112737642585551,1.56333333333333,0.393067484662577,0.0905267696577305,0.342616517513258,1.3468152866242,1.25628851696647,0.265635660404086,0.254842175640843,0.344453918837502,0.362976621968208,1.3468152866242,1.0023613677867,0.265635660404086,0.265374797643505,-0.295996612661314,0.372679674911089,1.06463869892719,1.3606353115885,0.266893288331713,0.267837155278909,0.291717299453305,0.365811857408412,1.44655785138684,1.15484055193353,0.27256289504331,0.254552466565139
